Transcript	GC	GC1	GC2	GC3
AT1G05520	45.06802721088435	55.10204081632653	41.83673469387755	38.265306122448976
AT1G75090	44.343434343434346	47.27272727272727	41.81818181818182	43.93939393939394
AT1G07025	48.902195608782435	50.89820359281437	42.51497005988024	53.293413173652695
AT1G27820	43.30117899249732	46.945337620578776	34.40514469453376	48.553054662379424
AT1G51160	43.92156862745098	46.470588235294116	38.23529411764706	47.05882352941177
AT1G70800	45.333333333333336	55.42857142857143	29.142857142857142	51.42857142857143
AT1G11760	46.71052631578947	58.55263157894737	48.026315789473685	33.55263157894737
AT1G79570	44.862556712036294	54.36349079263411	42.273819055244196	37.950360288230584
AT1G47670	46.53846153846154	47.5	47.30769230769231	44.80769230769231
AT1G01370	48.97579143389199	54.18994413407821	57.54189944134078	35.19553072625698
AT1G07725	47.83549783549783	47.24025974025974	39.935064935064936	56.33116883116883
AT1G28700	51.22910521140609	49.852507374631266	38.64306784660767	65.19174041297936
AT1G71780	46.8013468013468	50.505050505050505	39.39393939393939	50.505050505050505
AT1G09157	47.677595628415304	49.18032786885246	44.26229508196721	49.59016393442623
AT1G17830	41.42011834319526	42.89940828402367	40.828402366863905	40.532544378698226
AT1G59900	46.15384615384615	53.07692307692308	43.333333333333336	42.05128205128205
AT1G77990	42.08456243854474	47.935103244837755	38.34808259587021	39.97050147492625
AT1G52415	52.421652421652425	49.572649572649574	45.2991452991453	62.39316239316239
AT1G27695	51.81159420289855	56.52173913043478	52.17391304347826	46.73913043478261
AT1G60860	41.784641784641785	50.836550836550835	37.194337194337194	37.323037323037326
AT1G06760	50.666666666666664	50.90909090909091	49.09090909090909	52.0
AT1G03720	41.93939393939394	46.18181818181818	35.27272727272727	44.36363636363637
AT1G01690	43.87905604719764	47.78761061946903	42.69911504424779	41.150442477876105
AT1G07140	46.87045123726347	57.64192139737991	35.37117903930131	47.59825327510917
AT1G79990	44.335866811436844	53.63735070575461	37.89359391965255	41.47665580890337
AT1G59720	44.0792905581638	48.98278560250391	40.21909233176839	43.03599374021909
AT1G11200	42.0045045045045	44.932432432432435	31.08108108108108	50.0
AT1G76230	37.69230769230769	40.76923076923077	33.84615384615385	38.46153846153846
AT1G27520	43.130434782608695	51.130434782608695	40.34782608695652	37.91304347826087
AT1G01130	48.266666666666666	52.0	45.6	47.2
AT1G59312	38.809034907597535	44.969199178644764	33.47022587268994	37.987679671457904
AT1G63240	42.50151791135398	48.998178506375226	41.712204007285976	36.79417122040073
AT1G19390	41.444866920152094	43.59949302915082	40.17743979721166	40.55766793409379
AT1G06720	41.950113378684804	53.40136054421769	34.2687074829932	38.18027210884354
AT1G78560	46.35157545605307	50.0	46.517412935323385	42.53731343283582
AT1G50980	40.700808625336926	43.66576819407008	35.309973045822105	43.1266846361186
AT1G52740	49.135802469135804	53.333333333333336	45.18518518518518	48.888888888888886
AT1G44910	43.62182829336114	54.64025026068822	40.667361835245046	35.557872784150156
AT1G34780	44.37299035369775	46.30225080385852	44.051446945337624	42.765273311897104
AT1G71160	43.02241503976862	46.63774403470716	37.960954446854664	44.46854663774403
AT1G70960	38.828828828828826	45.67567567567568	34.32432432432432	36.486486486486484
AT1G05136	44.680851063829785	48.93617021276596	36.170212765957444	48.93617021276596
AT1G34300	45.381526104417674	45.78313253012048	45.903614457831324	44.45783132530121
AT1G45688	45.09232264334305	49.85422740524781	47.23032069970846	38.19241982507289
AT1G22490	44.13863404689093	47.09480122324159	37.00305810397553	48.318042813455655
AT1G67170	46.111111111111114	59.72222222222222	44.166666666666664	34.44444444444444
AT1G71400	40.4874213836478	44.45754716981132	36.320754716981135	40.68396226415094
AT1G60500	44.67661691542288	51.940298507462686	35.223880597014926	46.865671641791046
AT1G30590	41.666666666666664	49.17763157894737	35.0328947368421	40.78947368421053
AT1G49780	50.552922590837284	53.08056872037915	46.682464454976305	51.8957345971564
AT1G09680	41.44736842105263	47.03947368421053	36.01973684210526	41.2828947368421
AT1G32920	48.52320675105485	46.835443037974684	46.835443037974684	51.89873417721519
AT1G72500	43.28489652135623	49.40554821664465	40.02642007926024	40.422721268163805
AT1G42680	40.15594541910331	46.78362573099415	39.76608187134503	33.91812865497076
AT1G58245	35.632183908045974	35.632183908045974	36.7816091954023	34.48275862068966
AT1G71310	47.26930320150659	53.67231638418079	48.58757062146893	39.548022598870055
AT1G29180	40.0749063670412	45.168539325842694	40.0	35.056179775280896
AT1G22800	45.78651685393258	53.93258426966292	42.69662921348315	40.73033707865169
AT1G03730	46.62698412698413	47.61904761904762	45.23809523809524	47.023809523809526
AT1G07480	46.160558464223385	54.712041884816756	42.146596858638745	41.62303664921466
AT1G63650	43.99776661083194	48.073701842546065	40.36850921273032	43.551088777219434
AT1G29320	44.255319148936174	51.48936170212766	41.48936170212766	39.787234042553195
AT1G61330	40.848214285714285	43.973214285714285	31.026785714285715	47.544642857142854
AT1G18160	44.98153742866734	54.38066465256797	44.914400805639474	35.64954682779456
AT1G18580	43.99008674101611	49.62825278810409	38.10408921933085	44.237918215613384
AT1G80660	46.352530541012214	53.82198952879581	40.20942408376963	45.026178010471206
AT1G67620	43.6036036036036	47.027027027027025	42.16216216216216	41.62162162162162
AT1G53490	45.79234972677595	48.52459016393443	41.967213114754095	46.885245901639344
AT1G77100	42.291666666666664	54.0625	38.125	34.6875
AT1G15570	45.0849963045085	50.110864745011085	41.90687361419069	43.23725055432372
AT1G66510	40.916666666666664	49.0	34.0	39.75
AT1G32580	45.36231884057971	46.52173913043478	45.21739130434783	44.34782608695652
AT1G73607	38.63636363636363	48.86363636363637	36.36363636363637	30.681818181818183
AT1G74070	48.113207547169814	52.515723270440255	44.0251572327044	47.79874213836478
AT1G09480	43.42342342342342	49.189189189189186	36.21621621621622	44.86486486486486
AT1G10460	50.0	54.58715596330275	43.11926605504587	52.293577981651374
AT1G33270	44.95495495495496	50.810810810810814	47.83783783783784	36.21621621621622
AT1G33680	48.51657940663176	62.56544502617801	49.60732984293194	33.37696335078534
AT1G79530	46.966115051221436	51.30023640661938	46.09929078014184	43.498817966903076
AT1G03810	47.916666666666664	50.69444444444444	43.05555555555556	50.0
AT1G29290	50.617283950617285	52.77777777777778	45.370370370370374	53.7037037037037
AT1G63520	41.46187775677379	45.93572778827977	43.10018903591683	35.349716446124766
AT1G51390	43.23671497584541	47.82608695652174	46.73913043478261	35.14492753623188
AT1G16320	41.605839416058394	44.89051094890511	37.956204379562045	41.97080291970803
AT1G68560	43.704512372634646	49.45414847161572	39.62882096069869	42.03056768558952
AT1G50690	45.833333333333336	55.68181818181818	31.818181818181817	50.0
AT1G67130	39.625850340136054	42.857142857142854	36.734693877551024	39.285714285714285
AT1G26260	41.51747655583973	50.12787723785166	38.87468030690537	35.549872122762146
AT1G43320	42.57703081232493	44.53781512605042	31.092436974789916	52.10084033613445
AT1G64255	43.05370616955171	46.73768308921438	40.745672436751	41.67776298268975
AT1G69720	43.93939393939394	48.95104895104895	40.90909090909091	41.95804195804196
AT1G19830	44.35028248587571	50.0	33.898305084745765	49.152542372881356
AT1G72645	34.883720930232556	36.04651162790697	31.3953488372093	37.2093023255814
AT1G08290	43.98422090729783	43.78698224852071	40.532544378698226	47.633136094674555
AT1G35160	43.806306306306304	53.71621621621622	36.148648648648646	41.554054054054056
AT1G65330	42.61904761904762	52.142857142857146	31.428571428571427	44.285714285714285
AT1G52180	45.06666666666667	50.4	47.2	37.6
AT1G36150	49.02723735408561	47.85992217898833	60.70038910505836	38.521400778210115
AT1G12320	45.852895148669795	50.23474178403756	44.60093896713615	42.72300469483568
AT1G59990	42.955326460481096	55.154639175257735	40.034364261168385	33.67697594501718
AT1G80380	44.12837345003647	49.89059080962801	41.35667396061269	41.137855579868706
AT1G18990	39.61904761904762	48.95238095238095	32.19047619047619	37.714285714285715
AT1G11780	41.52215799614643	48.84393063583815	37.57225433526011	38.15028901734104
AT1G33700	45.11251758087201	50.42194092827004	43.459915611814345	41.45569620253165
AT1G09935	44.39655172413793	53.01724137931034	37.06896551724138	43.10344827586207
AT1G11220	48.97750511247444	49.079754601226995	38.65030674846626	59.20245398773006
AT1G24030	43.351063829787236	49.46808510638298	39.62765957446808	40.95744680851064
AT1G55207	39.743589743589745	41.02564102564103	34.61538461538461	43.58974358974359
AT1G35181	39.39393939393939	38.18181818181818	50.90909090909091	29.09090909090909
AT1G63460	39.08730158730159	45.833333333333336	30.952380952380953	40.476190476190474
AT1G74660	48.86731391585761	44.66019417475728	51.45631067961165	50.48543689320388
AT1G78300	49.743589743589745	58.46153846153846	38.07692307692308	52.69230769230769
AT1G54870	45.956607495069036	50.887573964497044	42.01183431952663	44.97041420118343
AT1G19750	44.93717664449372	49.889135254988915	46.78492239467849	38.13747228381375
AT1G48320	44.37367303609342	48.40764331210191	42.67515923566879	42.038216560509554
AT1G12040	49.753914988814316	53.95973154362416	53.95973154362416	41.34228187919463
AT1G55325	44.05594405594405	49.65034965034965	46.85314685314685	35.66433566433567
AT1G51340	42.248062015503876	51.16279069767442	43.41085271317829	32.17054263565891
AT1G77660	42.733017377567144	50.71090047393365	40.758293838862556	36.72985781990521
AT1G53635	48.333333333333336	47.5	43.75	53.75
AT1G64190	46.721311475409834	53.278688524590166	42.21311475409836	44.67213114754098
AT1G21070	42.50238777459408	43.83954154727794	37.82234957020057	45.845272206303726
AT1G30130	46.58119658119658	50.64102564102564	45.51282051282051	43.58974358974359
AT1G01320	44.623655913978496	54.39377085650723	40.3781979977753	39.09899888765295
AT1G78170	41.291291291291294	43.693693693693696	42.792792792792795	37.387387387387385
AT1G80390	48.717948717948715	52.30769230769231	42.30769230769231	51.53846153846154
AT1G69310	47.4537037037037	51.736111111111114	49.65277777777778	40.97222222222222
AT1G28110	44.877344877344875	51.94805194805195	40.476190476190474	42.20779220779221
AT1G26150	48.18698121450415	58.1913499344692	56.48754914809961	29.882044560943644
AT1G69450	40.55029318899414	47.09066305818674	36.53585926928282	38.02435723951285
AT1G31300	41.33811230585424	42.29390681003584	35.12544802867384	46.59498207885304
AT1G72820	45.04761904761905	48.57142857142857	49.42857142857143	37.142857142857146
AT1G73750	46.26865671641791	49.68017057569296	44.562899786780385	44.562899786780385
AT1G14530	42.97052154195011	50.34013605442177	33.333333333333336	45.23809523809524
AT1G09840	43.838862559241704	52.3696682464455	39.81042654028436	39.33649289099526
AT1G58390	39.390602055800294	48.458149779735685	33.03964757709251	36.67400881057269
AT1G28640	43.162393162393165	48.717948717948715	38.205128205128204	42.56410256410256
AT1G63980	41.326530612244895	53.57142857142857	34.183673469387756	36.224489795918366
AT1G47960	42.07119741100323	42.71844660194175	40.77669902912621	42.71844660194175
AT1G55990	46.42857142857143	59.285714285714285	40.714285714285715	39.285714285714285
AT1G26510	40.45226130653266	40.95477386934673	41.20603015075377	39.19597989949749
AT1G60570	43.717277486910994	46.596858638743456	40.575916230366495	43.97905759162304
AT1G03445	44.16456759026028	53.5264483627204	41.05793450881612	37.90931989924433
AT1G63110	43.12056737588652	45.53191489361702	38.723404255319146	45.1063829787234
AT1G68907	43.986254295532646	38.144329896907216	41.23711340206186	52.577319587628864
AT1G12620	41.264737406216504	47.90996784565916	35.048231511254016	40.836012861736336
AT1G21940	48.91304347826087	53.80434782608695	37.5	55.43478260869565
AT1G24545	43.89799635701275	41.53005464480874	44.26229508196721	45.90163934426229
AT1G74700	40.68801897983393	50.5338078291815	33.096085409252666	38.43416370106762
AT1G65486	45.57823129251701	47.95918367346939	55.10204081632653	33.673469387755105
AT1G66030	40.87301587301587	42.26190476190476	33.333333333333336	47.023809523809526
AT1G20340	51.19047619047619	54.76190476190476	45.833333333333336	52.976190476190474
AT1G27170	42.2864019253911	51.985559566787	32.707581227436826	42.16606498194946
AT1G04700	41.77053371684244	48.6097794822627	39.40556088207095	37.29626078619367
AT1G09530	45.714285714285715	52.0	46.285714285714285	38.857142857142854
AT1G67050	40.62893081761006	38.113207547169814	47.924528301886795	35.84905660377358
AT1G58766	41.64164164164164	53.003003003003	36.63663663663664	35.28528528528528
AT1G04890	41.74757281553398	50.0	39.56310679611651	35.679611650485434
AT1G64870	42.73224043715847	50.49180327868852	36.0655737704918	41.63934426229508
AT1G56400	42.083333333333336	43.333333333333336	37.5	45.416666666666664
AT1G76220	41.24513618677043	46.30350194552529	33.85214007782101	43.57976653696498
AT1G29220	44.688644688644686	54.120879120879124	44.23076923076923	35.714285714285715
AT1G49170	50.656167979002625	51.968503937007874	50.39370078740158	49.60629921259842
AT1G78040	43.798449612403104	44.76744186046512	33.13953488372093	53.48837209302326
AT1G78400	46.25514403292181	44.19753086419753	44.19753086419753	50.370370370370374
AT1G78950	46.07715648027742	51.365409622886865	41.352405721716515	45.51365409622887
AT1G65510	43.197278911564624	42.857142857142854	51.02040816326531	35.714285714285715
AT1G78635	43.169398907103826	45.90163934426229	36.885245901639344	46.721311475409834
AT1G66230	40.16489988221437	42.04946996466431	36.042402826855124	42.40282685512368
AT1G31540	40.33275960986804	48.53700516351119	32.18588640275387	40.27538726333907
AT1G23610	40.08438818565401	56.962025316455694	40.50632911392405	22.78481012658228
AT1G51040	43.2192648922687	52.28136882129277	35.93155893536122	41.444866920152094
AT1G79550	48.8391376451078	58.208955223880594	40.298507462686565	48.00995024875622
AT1G26840	41.05263157894737	43.85964912280702	37.89473684210526	41.40350877192982
AT1G23480	38.59964093357271	44.34470377019748	35.18850987432675	36.26570915619389
AT1G14330	42.68476621417798	43.89140271493213	45.022624434389144	39.14027149321267
AT1G72920	43.23671497584541	46.01449275362319	36.594202898550726	47.10144927536232
AT1G02730	45.65707839819515	49.57698815566836	44.33164128595601	43.06260575296108
AT1G10455	39.651416122004356	51.63398692810458	28.104575163398692	39.21568627450981
AT1G62790	50.55187637969095	46.35761589403973	50.33112582781457	54.966887417218544
AT1G29420	39.92673992673993	40.10989010989011	40.10989010989011	39.56043956043956
AT1G07330	40.40671971706455	51.06100795755968	38.46153846153846	31.69761273209549
AT1G74750	44.626168224299064	52.570093457943926	42.28971962616822	39.018691588785046
AT1G02870	46.391752577319586	53.09278350515464	39.175257731958766	46.90721649484536
AT1G28680	48.30383480825959	54.424778761061944	42.92035398230089	47.56637168141593
AT1G47820	38.83161512027491	52.577319587628864	27.835051546391753	36.08247422680412
AT1G17545	41.111111111111114	47.77777777777778	43.888888888888886	31.666666666666668
AT1G24540	44.61440407903123	47.80114722753346	36.32887189292543	49.7131931166348
AT1G62030	41.98028673835125	47.043010752688176	38.17204301075269	40.725806451612904
AT1G64840	43.63636363636363	50.38961038961039	37.66233766233766	42.857142857142854
AT1G21230	42.77929155313352	47.956403269754766	39.1008174386921	41.28065395095368
AT1G60095	40.36544850498339	48.50498338870432	36.37873754152824	36.21262458471761
