Feature	CG_Total_C	CG_Methylated_C	CG_Total_Reads	CG_Methylated_Reads	CG_Weighted_mC	CHG_Total_C	CHG_Methylated_C	CHG_Total_Reads	CHG_Methylated_Reads	CHG_Weighted_mC	CHH_Total_C	CHH_Methylated_C	CHH_Total_Reads	CHH_Methylated_Reads	CHH_Weighted_mC	CG_pvalue	CG_qvalue	CHG_pvalue	CHG_qvalue	CHH_pvalue	CHH_qvalue	Classification
p5.00_sc00022_p0082	39.0	1.0	228.0	4.0	0.017543859649122806	36.0	0.0	192.0	0.0	0.0	106.0	0.0	578.0	0.0	0.0	0.9999977421786792	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0080	37.0	0.0	194.0	3.0	0.015463917525773196	32.0	0.0	169.0	0.0	0.0	120.0	0.0	700.0	1.0	0.0014285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0079	28.0	15.0	213.0	102.0	0.4788732394366197	108.0	0.0	612.0	3.0	0.004901960784313725	297.0	0.0	1731.0	3.0	0.0017331022530329284	0.004336986993480207	0.018713849624741038	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0078	19.0	0.0	79.0	0.0	0.0	16.0	0.0	90.0	0.0	0.0	31.0	0.0	172.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0077	8.0	8.0	54.0	49.0	0.9074074074074074	9.0	9.0	58.0	49.0	0.8448275862068966	39.0	0.0	228.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00022_p0076	16.0	0.0	131.0	0.0	0.0	14.0	0.0	108.0	0.0	0.0	36.0	0.0	274.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0075	29.0	18.0	168.0	115.0	0.6845238095238095	47.0	0.0	299.0	1.0	0.0033444816053511705	171.0	0.0	981.0	3.0	0.003058103975535168	0.00015866448294816219	0.000843663553806517	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0074	2.0	0.0	47.0	1.0	0.02127659574468085	1.0	0.0	78.0	1.0	0.01282051282051282	3.0	0.0	185.0	7.0	0.03783783783783784							NA
p5.00_sc00022_p0073	16.0	16.0	106.0	91.0	0.8584905660377359	74.0	3.0	462.0	15.0	0.032467532467532464	164.0	2.0	1193.0	5.0	0.004191114836546521			0.786229861563063	1.0	0.5604654292535306	1.0	Unclassified
p5.00_sc00022_p0072																						NA
p5.00_sc00022_p0071	41.0	1.0	232.0	12.0	0.05172413793103448	43.0	0.0	233.0	0.0	0.0	113.0	0.0	626.0	1.0	0.001597444089456869	0.9999988408618792	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0070	11.0	4.0	87.0	12.0	0.13793103448275862	30.0	0.0	193.0	2.0	0.010362694300518135	92.0	0.0	585.0	3.0	0.005128205128205128			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0069	40.0	0.0	238.0	1.0	0.004201680672268907	16.0	0.0	106.0	0.0	0.0	41.0	0.0	253.0	1.0	0.003952569169960474	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00022_p0068	34.0	31.0	472.0	439.0	0.9300847457627118	25.0	18.0	329.0	250.0	0.7598784194528876	60.0	4.0	736.0	35.0	0.04755434782608696	2.440511117529653e-14	5.780238949656982e-13	8.418972322897109e-18	4.591009346227648e-16	0.005005847035431598	0.3955031161862191	TE-like
p5.00_sc00022_p0067	18.0	10.0	108.0	59.0	0.5462962962962963	34.0	0.0	204.0	1.0	0.004901960784313725	112.0	0.0	715.0	2.0	0.0027972027972027968			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0066	37.0	10.0	306.0	59.0	0.19281045751633988	48.0	0.0	312.0	2.0	0.00641025641025641	135.0	0.0	896.0	3.0	0.003348214285714285	0.6317652436190092	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0065	1.0	0.0	15.0	2.0	0.13333333333333333	4.0	0.0	31.0	0.0	0.0	6.0	0.0	94.0	0.0	0.0							NA
p5.00_sc00022_p0064	21.0	3.0	111.0	9.0	0.08108108108108109	27.0	0.0	163.0	0.0	0.0	67.0	0.0	380.0	2.0	0.005263157894736842	0.961557776036562	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0063	28.0	0.0	190.0	1.0	0.005263157894736842	22.0	0.0	156.0	0.0	0.0	80.0	0.0	616.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0062	10.0	0.0	138.0	0.0	0.0	4.0	0.0	65.0	0.0	0.0	5.0	0.0	132.0	0.0	0.0							NA
p5.00_sc00022_p0061	11.0	0.0	115.0	0.0	0.0	19.0	0.0	166.0	1.0	0.006024096385542169	43.0	0.0	343.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0060																						NA
p5.00_sc00022_p0059																						NA
p5.00_sc00022_p0058	4.0	4.0	36.0	35.0	0.9722222222222222	9.0	8.0	70.0	62.0	0.8857142857142857	41.0	0.0	281.0	7.0	0.02491103202846975					1.0	1.0	Unclassified
p5.00_sc00022_p0057	9.0	0.0	33.0	0.0	0.0	13.0	0.0	78.0	0.0	0.0	58.0	0.0	299.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0056						3.0	1.0	37.0	14.0	0.3783783783783784	2.0	0.0	66.0	0.0	0.0							NA
p5.00_sc00022_p0055	33.0	0.0	145.0	0.0	0.0	22.0	0.0	101.0	0.0	0.0	38.0	0.0	200.0	2.0	0.01	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0054	3.0	2.0	17.0	12.0	0.7058823529411765	1.0	0.0	35.0	2.0	0.057142857142857134	3.0	0.0	93.0	6.0	0.06451612903225806							NA
p5.00_sc00022_p0053																						NA
p5.00_sc00022_p0052	15.0	15.0	104.0	86.0	0.8269230769230769	28.0	0.0	223.0	2.0	0.008968609865470852	103.0	0.0	887.0	2.0	0.002254791431792559			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0051	9.0	7.0	59.0	46.0	0.7796610169491526	46.0	1.0	278.0	4.0	0.014388489208633094	123.0	1.0	825.0	3.0	0.003636363636363637			0.9279359194993482	1.0	0.7568619375963844	1.0	Unclassified
p5.00_sc00022_p0050	33.0	25.0	225.0	168.0	0.7466666666666667	58.0	0.0	478.0	4.0	0.008368200836820083	192.0	0.0	1517.0	4.0	0.0026367831245880024	2.25343373460442e-08	1.9998558486300217e-07	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0049	5.0	0.0	58.0	9.0	0.15517241379310345	8.0	0.0	67.0	0.0	0.0	9.0	0.0	129.0	0.0	0.0							Unmethylated
p5.00_sc00022_p0048	8.0	0.0	52.0	14.0	0.2692307692307692	10.0	0.0	88.0	10.0	0.11363636363636365	16.0	0.0	193.0	0.0	0.0							Unmethylated
p5.00_sc00022_p0047	9.0	4.0	151.0	31.0	0.2052980132450331	34.0	0.0	298.0	1.0	0.003355704697986577	63.0	0.0	551.0	2.0	0.003629764065335753			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0046	24.0	21.0	159.0	106.0	0.6666666666666666	65.0	0.0	429.0	0.0	0.0	119.0	0.0	922.0	0.0	0.0	2.5046095913114776e-09	2.5072811748755438e-08	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0045	9.0	6.0	57.0	31.0	0.543859649122807	28.0	0.0	148.0	0.0	0.0	71.0	0.0	345.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0044	19.0	0.0	118.0	0.0	0.0	24.0	0.0	146.0	0.0	0.0	44.0	0.0	334.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0043						1.0	0.0	77.0	0.0	0.0	2.0	0.0	204.0	1.0	0.004901960784313725							NA
p5.00_sc00022_p0042																						NA
p5.00_sc00022_p0041	24.0	14.0	122.0	69.0	0.5655737704918032	81.0	0.0	426.0	3.0	0.007042253521126761	189.0	2.0	1180.0	15.0	0.012711864406779662	0.0020223434584369392	0.00919113479778725	1.0	1.0	0.6373536201284908	1.0	gbM
p5.00_sc00022_p0040	40.0	5.0	193.0	36.0	0.1865284974093264	66.0	0.0	300.0	0.0	0.0	140.0	0.0	716.0	1.0	0.0013966480446927375	0.9951623328300364	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0039	18.0	14.0	118.0	73.0	0.6186440677966102	59.0	0.0	390.0	1.0	0.002564102564102564	110.0	0.0	765.0	1.0	0.00130718954248366			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0038	18.0	4.0	102.0	19.0	0.1862745098039216	39.0	7.0	189.0	18.0	0.09523809523809523	103.0	1.0	518.0	11.0	0.02123552123552124			0.005224861049004	0.12245015024489668	0.6940050492977689	1.0	Unclassified
p5.00_sc00022_p0037	1.0	0.0	9.0	0.0	0.0	7.0	0.0	39.0	0.0	0.0	39.0	0.0	205.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0036	14.0	9.0	71.0	33.0	0.4647887323943662	23.0	1.0	108.0	3.0	0.027777777777777776	96.0	0.0	484.0	0.0	0.0			0.7315524622935575	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0035	9.0	7.0	57.0	48.0	0.8421052631578947	26.0	1.0	172.0	8.0	0.04651162790697674	69.0	0.0	427.0	2.0	0.00468384074941452			0.7738675812450816	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0034	54.0	1.0	325.0	11.0	0.033846153846153845	120.0	0.0	733.0	0.0	0.0	278.0	0.0	1846.0	5.0	0.002708559046587216	0.9999999847934145	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0033	49.0	0.0	368.0	0.0	0.0	24.0	0.0	194.0	1.0	0.005154639175257732	42.0	0.0	329.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0032	6.0	5.0	32.0	25.0	0.78125	26.0	0.0	129.0	0.0	0.0	77.0	0.0	453.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0031	7.0	0.0	88.0	32.0	0.3636363636363637	10.0	0.0	94.0	9.0	0.09574468085106384	27.0	0.0	281.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0030	9.0	9.0	63.0	52.0	0.8253968253968254	27.0	0.0	225.0	6.0	0.02666666666666667	74.0	0.0	621.0	4.0	0.0064412238325281795			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0029	9.0	5.0	72.0	44.0	0.6111111111111112	28.0	0.0	193.0	0.0	0.0	99.0	0.0	635.0	3.0	0.004724409448818898			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0028	21.0	14.0	129.0	65.0	0.5038759689922481	52.0	5.0	345.0	29.0	0.08405797101449275	177.0	4.0	1071.0	21.0	0.0196078431372549	0.00029671202413611187	0.0015237441020615106	0.1613435385061389	1.0	0.14607697829275412	1.0	gbM
p5.00_sc00022_p0027	13.0	8.0	61.0	34.0	0.5573770491803278	25.0	0.0	152.0	0.0	0.0	81.0	0.0	447.0	1.0	0.0022371364653243847			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0026	47.0	44.0	342.0	307.0	0.8976608187134503	87.0	12.0	530.0	68.0	0.12830188679245286	190.0	1.0	1154.0	7.0	0.00606585788561525	4.9967194081387186e-21	3.714393001614406e-19	0.0031399557007867397	0.07597741294176401	0.8874572385336569	1.0	gbM
p5.00_sc00022_p0025	19.0	0.0	103.0	0.0	0.0	15.0	0.0	119.0	0.0	0.0	70.0	0.0	523.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0024	27.0	26.0	163.0	142.0	0.8711656441717791	83.0	0.0	547.0	3.0	0.0054844606946983536	259.0	0.0	1694.0	4.0	0.002361275088547816	1.1451158471092594e-13	2.329953869944802e-12	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0023																						NA
p5.00_sc00022_p0022	10.0	10.0	93.0	34.0	0.3655913978494624	22.0	0.0	141.0	1.0	0.007092198581560284	55.0	1.0	309.0	8.0	0.025889967637540454			1.0	1.0	0.4686491238279483	1.0	Unclassified
p5.00_sc00022_p0021																						NA
p5.00_sc00022_p0020																						NA
p5.00_sc00022_p0019	9.0	7.0	47.0	33.0	0.7021276595744681	19.0	0.0	130.0	1.0	0.007692307692307694	58.0	0.0	399.0	4.0	0.010025062656641605					1.0	1.0	Unclassified
p5.00_sc00022_p0018	27.0	23.0	163.0	117.0	0.7177914110429447	71.0	0.0	444.0	1.0	0.002252252252252252	173.0	0.0	1098.0	3.0	0.00273224043715847	1.2663415740966293e-09	1.3186813506681683e-08	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0017	33.0	12.0	204.0	51.0	0.25	61.0	0.0	395.0	8.0	0.020253164556962026	210.0	1.0	1331.0	13.0	0.009767092411720512	0.20123712524150367	0.6264047828827568	1.0	1.0	0.9105755539505396	1.0	Unclassified
p5.00_sc00022_p0016	14.0	4.0	92.0	19.0	0.2065217391304348	23.0	0.0	141.0	1.0	0.007092198581560284	91.0	0.0	609.0	1.0	0.0016420361247947454			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0015	30.0	18.0	175.0	87.0	0.4971428571428572	65.0	0.0	406.0	4.0	0.009852216748768471	213.0	1.0	1304.0	6.0	0.004601226993865031	0.00029154498680166715	0.0015075204964923668	1.0	1.0	0.9136072969828972	1.0	gbM
p5.00_sc00022_p0014	8.0	0.0	97.0	0.0	0.0	4.0	0.0	62.0	0.0	0.0	9.0	0.0	103.0	0.0	0.0							Unmethylated
p5.00_sc00022_p0013																						NA
p5.00_sc00022_p0012	32.0	8.0	198.0	43.0	0.2171717171717172	49.0	1.0	275.0	9.0	0.03272727272727273	126.0	0.0	748.0	2.0	0.00267379679144385	0.724812491140347	1.0	0.93929530898964	1.0	1.0	1.0	Unclassified
p5.00_sc00022_p0011	16.0	2.0	93.0	7.0	0.07526881720430108	15.0	0.0	83.0	0.0	0.0	55.0	0.0	284.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00022_p0010	4.0	3.0	36.0	25.0	0.6944444444444444	18.0	1.0	130.0	4.0	0.030769230769230767	43.0	0.0	330.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00022_p0009	37.0	20.0	208.0	104.0	0.5	65.0	0.0	396.0	5.0	0.012626262626262626	184.0	0.0	1189.0	2.0	0.001682085786375105	0.0008919768984975026	0.004252039716774127	1.0	1.0	1.0	1.0	gbM
p5.00_sc00022_p0008	32.0	0.0	208.0	2.0	0.009615384615384616	29.0	0.0	208.0	0.0	0.0	72.0	0.0	471.0	1.0	0.002123142250530785	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0007	30.0	30.0	156.0	142.0	0.9102564102564102	43.0	6.0	249.0	22.0	0.08835341365461848	90.0	0.0	599.0	3.0	0.005008347245409015	3.767821781295058e-17	1.4888845228401732e-15	0.03067884818306232	0.6351089700712106	1.0	1.0	gbM
p5.00_sc00022_p0006	40.0	2.0	253.0	6.0	0.023715415019762844	58.0	0.0	344.0	1.0	0.0029069767441860465	144.0	0.0	950.0	2.0	0.002105263157894737	0.9999727795381984	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0005	4.0	2.0	20.0	10.0	0.5	5.0	0.0	34.0	0.0	0.0	13.0	0.0	129.0	2.0	0.015503875968992246							Unclassified
p5.00_sc00022_p0004	2.0	2.0	16.0	10.0	0.625	14.0	0.0	90.0	0.0	0.0	14.0	0.0	120.0	0.0	0.0							Unclassified
p5.00_sc00022_p0003	12.0	0.0	59.0	0.0	0.0	10.0	0.0	56.0	0.0	0.0	16.0	0.0	93.0	0.0	0.0							Unmethylated
p5.00_sc00022_p0002	4.0	0.0	38.0	0.0	0.0	36.0	0.0	205.0	0.0	0.0	106.0	0.0	727.0	0.0	0.0			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00022_p0001	1.0	0.0	11.0	0.0	0.0	5.0	0.0	26.0	0.0	0.0	3.0	0.0	14.0	0.0	0.0							NA
p5.00_sc00181_p0001	11.0	0.0	93.0	0.0	0.0	7.0	0.0	63.0	1.0	0.015873015873015872	27.0	0.0	197.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00181_p0002	12.0	0.0	113.0	0.0	0.0	6.0	0.0	74.0	0.0	0.0	2.0	0.0	128.0	0.0	0.0							Unmethylated
p5.00_sc00181_p0003	15.0	7.0	121.0	46.0	0.3801652892561984	35.0	0.0	256.0	0.0	0.0	84.0	0.0	497.0	3.0	0.0060362173038229355			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0004	5.0	0.0	52.0	0.0	0.0	3.0	0.0	50.0	0.0	0.0	6.0	0.0	112.0	0.0	0.0							NA
p5.00_sc00181_p0005	12.0	10.0	91.0	59.0	0.6483516483516484	80.0	1.0	479.0	4.0	0.008350730688935281	208.0	0.0	1279.0	3.0	0.002345582486317436			0.989686072213994	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0006	7.0	0.0	70.0	0.0	0.0	7.0	0.0	63.0	0.0	0.0	16.0	0.0	210.0	0.0	0.0							Unmethylated
p5.00_sc00181_p0007	40.0	0.0	313.0	0.0	0.0	10.0	0.0	121.0	0.0	0.0	17.0	0.0	195.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00181_p0008	23.0	0.0	126.0	0.0	0.0	34.0	0.0	165.0	1.0	0.006060606060606061	93.0	0.0	479.0	1.0	0.0020876826722338203	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00181_p0009	23.0	0.0	140.0	0.0	0.0	51.0	0.0	302.0	0.0	0.0	135.0	0.0	860.0	1.0	0.0011627906976744186	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00181_p0010	1.0	1.0	14.0	4.0	0.2857142857142857						5.0	0.0	38.0	1.0	0.02631578947368421							NA
p5.00_sc00181_p0011	10.0	0.0	69.0	0.0	0.0	19.0	0.0	136.0	0.0	0.0	51.0	0.0	368.0	1.0	0.002717391304347826					1.0	1.0	Unmethylated
p5.00_sc00181_p0012	4.0	0.0	26.0	0.0	0.0	13.0	0.0	85.0	0.0	0.0	34.0	0.0	212.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00181_p0013	51.0	0.0	252.0	0.0	0.0	44.0	0.0	245.0	0.0	0.0	124.0	0.0	714.0	2.0	0.0028011204481792717	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00181_p0014	52.0	0.0	291.0	0.0	0.0	58.0	0.0	408.0	1.0	0.0024509803921568627	117.0	0.0	886.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00181_p0015	6.0	4.0	31.0	17.0	0.5483870967741935	25.0	2.0	162.0	8.0	0.04938271604938271	47.0	0.0	380.0	2.0	0.005263157894736842			0.4083189055951879	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0016	23.0	0.0	223.0	0.0	0.0	13.0	0.0	112.0	1.0	0.008928571428571428	9.0	0.0	134.0	0.0	0.0	1.0	1.0					Unmethylated
p5.00_sc00181_p0017	16.0	12.0	110.0	70.0	0.6363636363636364	61.0	0.0	395.0	3.0	0.007594936708860759	164.0	0.0	1063.0	1.0	0.0009407337723424273			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0018	11.0	10.0	59.0	49.0	0.8305084745762712	31.0	0.0	226.0	1.0	0.004424778761061947	72.0	0.0	539.0	1.0	0.0018552875695732839			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0019	22.0	7.0	102.0	29.0	0.2843137254901961	46.0	0.0	247.0	0.0	0.0	106.0	0.0	556.0	1.0	0.0017985611510791368	0.437104609169426	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0020	6.0	5.0	42.0	31.0	0.7380952380952381	10.0	0.0	77.0	0.0	0.0	26.0	0.0	223.0	0.0	0.0					1.0	1.0	Unclassified
p5.00_sc00181_p0021	7.0	4.0	45.0	27.0	0.6	33.0	0.0	179.0	1.0	0.00558659217877095	56.0	0.0	387.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0022	9.0	5.0	74.0	30.0	0.40540540540540543	35.0	0.0	221.0	1.0	0.004524886877828055	114.0	0.0	833.0	5.0	0.006002400960384154			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0023	2.0	1.0	19.0	2.0	0.10526315789473684	2.0	0.0	29.0	0.0	0.0	15.0	0.0	140.0	0.0	0.0							NA
p5.00_sc00181_p0024	30.0	21.0	186.0	115.0	0.6182795698924731	166.0	4.0	1010.0	13.0	0.01287128712871287	348.0	0.0	2217.0	4.0	0.0018042399639152007	2.6931473940705056e-06	1.8550596912551705e-05	0.9840927746315512	1.0	1.0	1.0	gbM
p5.00_sc00181_p0025	22.0	21.0	145.0	131.0	0.9034482758620692	60.0	1.0	322.0	8.0	0.024844720496894408	180.0	0.0	983.0	7.0	0.007121057985757884	5.1126936364983975e-11	6.675844143100865e-10	0.9676355623923902	1.0	1.0	1.0	gbM
p5.00_sc00181_p0026	16.0	1.0	115.0	13.0	0.11304347826086955	39.0	0.0	251.0	1.0	0.00398406374501992	80.0	0.0	539.0	1.0	0.0018552875695732839			1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00181_p0027	13.0	5.0	102.0	26.0	0.2549019607843137	20.0	0.0	144.0	3.0	0.020833333333333332	56.0	0.0	396.0	1.0	0.002525252525252525			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0028																						NA
p5.00_sc00181_p0029	5.0	0.0	22.0	0.0	0.0	11.0	0.0	56.0	0.0	0.0	22.0	0.0	121.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00181_p0030	5.0	0.0	31.0	1.0	0.03225806451612903	6.0	0.0	46.0	1.0	0.021739130434782608	21.0	0.0	177.0	1.0	0.005649717514124294					1.0	1.0	Unmethylated
p5.00_sc00181_p0031	17.0	16.0	78.0	66.0	0.8461538461538461	32.0	0.0	155.0	4.0	0.025806451612903226	102.0	0.0	518.0	1.0	0.0019305019305019305			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0032	13.0	7.0	62.0	28.0	0.4516129032258064	35.0	0.0	178.0	0.0	0.0	120.0	0.0	626.0	3.0	0.004792332268370607			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0033	31.0	14.0	249.0	56.0	0.2248995983935743	85.0	1.0	495.0	6.0	0.01212121212121212	214.0	0.0	1277.0	12.0	0.009397024275646045	0.034019428171456034	0.12447264459614615	0.9922506889801758	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0034	14.0	1.0	74.0	8.0	0.10810810810810813	19.0	0.0	144.0	1.0	0.006944444444444444	69.0	0.0	412.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00181_p0035	1.0	1.0	8.0	7.0	0.875	3.0	0.0	20.0	0.0	0.0	10.0	0.0	83.0	3.0	0.03614457831325301							NA
p5.00_sc00181_p0036	12.0	10.0	73.0	52.0	0.7123287671232876	25.0	2.0	145.0	17.0	0.11724137931034485	69.0	3.0	410.0	11.0	0.02682926829268293			0.4083189055951879	1.0	0.0448311695883129	1.0	Unclassified
p5.00_sc00181_p0037	10.0	4.0	92.0	20.0	0.21739130434782608	32.0	0.0	213.0	2.0	0.009389671361502348	107.0	1.0	670.0	3.0	0.004477611940298508			1.0	1.0	0.7077584259340253	1.0	Unclassified
p5.00_sc00181_p0038	7.0	4.0	37.0	15.0	0.40540540540540543	21.0	0.0	99.0	0.0	0.0	66.0	0.0	316.0	0.0	0.0			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0039	33.0	4.0	295.0	52.0	0.17627118644067796	37.0	1.0	295.0	40.0	0.13559322033898305	114.0	0.0	886.0	21.0	0.0237020316027088	0.9927477424503076	1.0	0.8794385007807317	1.0	1.0	1.0	Unclassified
p5.00_sc00181_p0040	58.0	24.0	527.0	148.0	0.2808349146110057	45.0	14.0	443.0	107.0	0.2415349887133183	98.0	0.0	1061.0	32.0	0.030160226201696512	0.022568264194377217	0.08658279385354327	8.637584374718906e-08	2.998743966614369e-06	1.0	1.0	TE-like
p5.00_sc00181_p0041	11.0	7.0	82.0	36.0	0.4390243902439024	6.0	3.0	49.0	14.0	0.2857142857142857	10.0	2.0	99.0	9.0	0.09090909090909093							Unclassified
p5.00_sc00181_p0042	93.0	33.0	502.0	114.0	0.22709163346613545	42.0	6.0	235.0	22.0	0.09361702127659574	99.0	0.0	509.0	0.0	0.0	0.0811015305267932	0.2776608714980225	0.027657419842742902	0.5757584663352383	1.0	1.0	Unclassified
p5.00_sc01377_p0001	4.0	0.0	32.0	1.0	0.03125	11.0	0.0	49.0	1.0	0.020408163265306117	59.0	0.0	245.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc01377_p0002	20.0	0.0	94.0	0.0	0.0	7.0	0.0	33.0	0.0	0.0	27.0	0.0	117.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00077_p0100	18.0	0.0	196.0	0.0	0.0	11.0	0.0	129.0	1.0	0.007751937984496123	20.0	0.0	258.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00077_p0099	49.0	0.0	272.0	2.0	0.007352941176470587	18.0	0.0	120.0	0.0	0.0	48.0	0.0	314.0	0.0	0.0	1.0	1.0			1.0	1.0	Unmethylated
p5.00_sc00077_p0098	14.0	0.0	67.0	0.0	0.0	12.0	0.0	55.0	0.0	0.0	21.0	0.0	143.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00077_p0097	37.0	0.0	254.0	0.0	0.0	34.0	0.0	240.0	0.0	0.0	73.0	0.0	546.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00077_p0096	5.0	3.0	35.0	20.0	0.5714285714285714	17.0	0.0	106.0	1.0	0.009433962264150943	53.0	0.0	411.0	1.0	0.0024330900243309003					1.0	1.0	Unclassified
p5.00_sc00077_p0095	41.0	6.0	306.0	36.0	0.1176470588235294	44.0	0.0	353.0	0.0	0.0	134.0	0.0	1063.0	1.0	0.0009407337723424273	0.987767403286496	1.0	1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00077_p0094	22.0	1.0	144.0	3.0	0.020833333333333332	24.0	0.0	125.0	0.0	0.0	34.0	0.0	303.0	0.0	0.0	0.9993470170995624	1.0	1.0	1.0	1.0	1.0	Unmethylated
p5.00_sc00077_p0093	3.0	2.0	18.0	9.0	0.5	12.0	0.0	65.0	0.0	0.0	19.0	0.0	116.0	1.0	0.008620689655172414							Unclassified
p5.00_sc00077_p0092	2.0	2.0	39.0	19.0	0.4871794871794872	9.0	0.0	72.0	0.0	0.0	46.0	0.0	398.0	1.0	0.002512562814070352					1.0	1.0	Unclassified
p5.00_sc00077_p0091	6.0	0.0	28.0	0.0	0.0	7.0	0.0	52.0	0.0	0.0	21.0	0.0	128.0	0.0	0.0					1.0	1.0	Unmethylated
p5.00_sc00077_p0090	9.0	8.0	76.0	60.0	0.7894736842105263	48.0	0.0	330.0	1.0	0.0030303030303030303	112.0	0.0	852.0	2.0	0.002347417840375587			1.0	1.0	1.0	1.0	Unclassified
p5.00_sc00077_p0089	14.0	8.0	114.0	56.0	0.4912280701754386	24.0	0.0	178.0	2.0	0.011235955056179777	90.0	0.0	541.0	1.0	0.0018484288354898336			1.0	1.0	1.0	1.0	Unclassified
