Transposed,Parent,speciesCount,Atrichopoda,Nnucifera,Acoerulea,Spolyrhiza,Closest
AT4G00680,AT4G25590,2,2,2,1,0,Alyrata_AL6G52780
AT4G00700,AT4G11610,1,0,0,0,1,Alyrata_AL6G52770
AT4G00752,AT4G11740,1,0,0,1,0,Alyrata_AL6G52710
AT4G00840,AT4G22750,1,1,1,1,1,Alyrata_AL6G52620
AT4G00870,AT5G46830,1,1,1,3,3,Alyrata_AL6G52590
AT4G00872,AT3G12880,3,0,0,0,0,Alyrata_AL6G52570
AT4G00880,AT2G46690,1,0,0,0,0,Alyrata_AL6G52560
AT4G00950,AT5G53030,3,0,0,0,1,Alyrata_AL6G52440
AT4G00955,AT2G23450,1,0,0,1,0,Alyrata_AL3G47320
AT4G00990,AT1G62310,1,2,0,3,0,Crubella_Carub.0006s3601
AT4G01170,AT1G21560,3,0,0,0,0,Athaliana_AT3G07730
AT4G01200,AT2G33320,1,1,2,2,1,Brapa_Brara.B02548
AT4G01260,AT1G61730,3,0,0,0,0,Crubella_Carub.0004s0072
AT4G01350,AT4G02180,15,0,0,0,0,Athaliana_AT5G59920
AT4G01420,AT5G24270,1,0,1,1,0,Alyrata_AL6G51980
AT4G01470,AT1G17810,3,1,3,2,2,Alyrata_AL6G51900
AT4G01470,AT1G17810,3,1,3,2,2,Brapa_Brara.K01131
AT4G01470,AT1G17810,3,1,3,2,2,Boleracea_Bo9g004030
AT4G01470,AT1G17810,3,1,3,2,2,Esalsugineum_Thhalv10028907m.g
AT4G01470,AT1G17810,3,1,3,2,2,Crubella_Carub.0006s3572
AT4G01580,AT3G18960,0,0,0,0,0,Unknown
AT4G01600,AT2G22475,1,1,2,0,1,Alyrata_AL6G51740
AT4G01630,AT2G40610,16,6,15,12,5,Alyrata_AL6G51710
AT4G01640,AT1G13200,7,0,0,0,0,Athaliana_AT2G34280
AT4G02000,AT3G31430,17,0,0,0,0,Athaliana_AT2G13450
AT4G02050,AT5G26340,2,2,4,3,2,Alyrata_AL6G51200
AT4G02080,AT1G56330,1,0,0,0,0,Boleracea_Bo3g052780
AT4G02080,AT1G56330,1,0,0,0,0,Brapa_Brara.I00127
AT4G02080,AT1G56330,1,0,0,0,0,Brapa_Brara.C02827
AT4G02080,AT1G56330,1,0,0,0,0,Crubella_Carub.0006s3514
AT4G02080,AT1G56330,1,0,0,0,0,Alyrata_AL6G51150
AT4G02080,AT1G56330,1,0,0,0,0,Pxbretschneideri_LOC103959323
AT4G02080,AT1G56330,1,0,0,0,0,Pxbretschneideri_LOC103940495
AT4G02080,AT1G56330,1,0,0,0,0,Mdomestica_MD16G1157800
AT4G02080,AT1G56330,1,0,0,0,0,Esalsugineum_Thhalv10028985m.g
AT4G02080,AT1G56330,1,0,0,0,0,Esalsugineum_Thhalv10008842m.g
AT4G02080,AT1G56330,1,0,0,0,0,Crubella_Carub.0001s0166
AT4G02080,AT1G56330,1,0,0,0,0,Alyrata_AL1G11940
AT4G02130,AT1G02720,1,0,0,0,0,Alyrata_AL6G51040
AT4G02270,AT2G47530,1,0,0,0,0,Alyrata_AL6G50860
AT4G02280,AT3G43190,2,0,2,1,1,Alyrata_AL6G50850
AT4G02600,AT2G44110,1,0,0,1,0,Alyrata_AL6G50450
AT4G02610,AT3G54640,1,0,0,0,0,Alyrata_AL6G50440
AT4G02630,AT1G01540,8,2,8,7,7,Alyrata_AL6G50420
AT4G02640,AT3G54620,1,0,0,0,0,Crubella_Carub.0006s3449
AT4G02640,AT3G54620,1,0,0,0,0,Alyrata_AL6G50410
AT4G02890,AT5G03240,1,0,0,0,0,Csativus_CsaV3_3G023140
AT4G02890,AT5G03240,1,0,0,0,0,Graimondii_Gorai.011G016600
AT4G02890,AT5G03240,1,0,0,0,0,Brapa_Brara.I02133
AT4G02890,AT5G03240,1,0,0,0,0,Gmax_Glyma.20G141600
AT4G02890,AT5G03240,1,0,0,0,0,Gsoja_GlysoPI483463.20G109300
AT4G02890,AT5G03240,1,0,0,0,0,Mesculenta_Manes.10G122600
AT4G02890,AT5G03240,1,0,0,0,0,Gmax_Glyma.13G117900
AT4G02890,AT5G03240,1,0,0,0,0,Gsoja_GlysoPI483463.13G085800
AT4G02890,AT5G03240,1,0,0,0,0,Gmax_Glyma.10G251900
AT4G02890,AT5G03240,1,0,0,0,0,Gsoja_GlysoPI483463.10G213900
AT4G02900,AT3G21620,2,2,4,2,2,Alyrata_AL6G50020
AT4G03175,AT2G40120,1,0,0,0,1,Mtruncatula_Medtr6g074670
AT4G03175,AT2G40120,1,0,0,0,1,Mtruncatula_Medtr6g074835
AT4G03175,AT2G40120,1,0,0,0,1,Aofficinalis_evm.TU.AsparagusV1_02.256
AT4G03175,AT2G40120,1,0,0,0,1,Aipaensis_araip.K30076.gnm1.ann1.Araip.V80LV
AT4G03175,AT2G40120,1,0,0,0,1,Vcorymbosum_augustus_masked-VaccDscaff42-processed-gene-105.2
AT4G03190,AT3G26810,2,1,4,4,2,Alyrata_AL6G49750
AT4G03190,AT3G26810,2,1,4,4,2,Crubella_Carub.0006s3387
AT4G03290,AT2G43290,2,0,2,1,0,Brapa_Brara.C02762
AT4G03290,AT2G43290,2,0,2,1,0,Boleracea_Bo3g049810
AT4G03290,AT2G43290,2,0,2,1,0,Boleracea_Bo9g006490
AT4G03290,AT2G43290,2,0,2,1,0,Brapa_Brara.I00219
AT4G03292,AT1G04625,12,0,0,0,0,Athaliana_AT2G02650
AT4G03330,AT1G61290,1,0,0,0,0,Alyrata_AL6G49590
AT4G03390,AT1G11130,2,0,0,0,0,Alyrata_AL6G49530
AT4G03610,AT1G30300,1,0,0,0,0,Crubella_Carub.0006s3345
AT4G03610,AT1G30300,1,0,0,0,0,Alyrata_AL6G49170
AT4G03960,AT3G02800,2,0,2,1,0,Alyrata_AL6G47740
AT4G04200,AT2G39960,1,0,0,0,0,Alyrata_AL6G47820
AT4G04200,AT2G39960,1,0,0,0,0,Crubella_Carub.0006s3211
AT4G04360,AT2G32580,1,0,0,0,0,Alyrata_AL6G47906
AT4G04402,AT3G29350,0,0,0,0,0,Unknown
AT4G04690,AT3G08750,2,0,0,0,0,Crubella_Carub.0003s0964
AT4G04690,AT3G08750,2,0,0,0,0,Crubella_Carub.0006s3259
AT4G04690,AT3G08750,2,0,0,0,0,Crubella_Carub.0006s3242
AT4G04690,AT3G08750,2,0,0,0,0,Crubella_Carub.0006s3251
AT4G04690,AT3G08750,2,0,0,0,0,Crubella_Carub.0006s3257
AT4G04957,AT2G36490,1,0,0,0,1,Tcacao_Thecc1EG001867
AT4G04957,AT2G36490,1,0,0,0,1,Sviridis_Sevir.9G184601
AT4G04957,AT2G36490,1,0,0,0,1,Mtruncatula_Medtr7g005880
AT4G04957,AT2G36490,1,0,0,0,1,Gmax_Glyma.13G150800
AT4G04957,AT2G36490,1,0,0,0,1,Cpapaya_evm.TU.supercontig_5.81
AT4G04957,AT2G36490,1,0,0,0,1,Mguttatus_Migut.L00220
AT4G04957,AT2G36490,1,0,0,0,1,Slycopersicum_Solyc04g054870.1
AT4G04957,AT2G36490,1,0,0,0,1,Mtruncatula_Medtr2g075880
AT4G04957,AT2G36490,1,0,0,0,1,Mtruncatula_Medtr2g084845
AT4G04957,AT2G36490,1,0,0,0,1,Fxananassa_snap_masked-Fvb6-2-processed-gene-234.19
AT4G04957,AT2G36490,1,0,0,0,1,Ppersica_Prupe.3G291400
AT4G04957,AT2G36490,1,0,0,0,1,Mtruncatula_Medtr6g088650
AT4G04957,AT2G36490,1,0,0,0,1,Fxananassa_maker-Fvb5-2-snap-gene-191.26
AT4G04957,AT2G36490,1,0,0,0,1,Ptrichocarpa_Potri.003G084800
AT4G04957,AT2G36490,1,0,0,0,1,Mtruncatula_Medtr2g099840
AT4G04957,AT2G36490,1,0,0,0,1,Slycopersicum_Solyc04g047810.1
AT4G04957,AT2G36490,1,0,0,0,1,Ptrichocarpa_Potri.003G084700
AT4G04960,AT2G37710,7,10,6,5,2,Boleracea_Bo9g076540
AT4G04960,AT2G37710,7,10,6,5,2,Brapa_Brara.I02188
AT4G04960,AT2G37710,7,10,6,5,2,Crubella_Carub.0006s3290
AT4G04980,AT1G61080,1,0,0,0,0,Brapa_Brara.I02185
AT4G04980,AT1G61080,1,0,0,0,0,Boleracea_Bo9g076500
AT4G05030,AT3G07600,2,1,3,0,0,Crubella_Carub.0006s3300
AT4G05040,AT4G03440,3,0,0,0,0,Athaliana_AT4G14400
AT4G05050,AT5G03240,2,0,0,1,0,Brapa_Brara.E02153
AT4G05050,AT5G03240,2,0,0,1,0,Brapa_Brara.H01228
AT4G05200,AT4G23190,11,0,1,0,0,Brapa_Brara.I02139
AT4G05200,AT4G23190,11,0,1,0,0,Boleracea_Bo9g076220
AT4G05200,AT4G23190,11,0,1,0,0,Crubella_Carub.0006s3315
AT4G05200,AT4G23190,11,0,1,0,0,Alyrata_AL6G48800
AT4G05220,AT1G61760,1,0,0,0,0,Alyrata_AL6G48820
AT4G05320,AT3G09790,1,0,1,4,0,Cpapaya_evm.TU.supercontig_97.60
AT4G05320,AT3G09790,1,0,1,4,0,Slycopersicum_Solyc07g064130.2
AT4G05320,AT3G09790,1,0,1,4,0,Nattenuata_NIATv7_g31741
AT4G05320,AT3G09790,1,0,1,4,0,Acoerulea_Aqcoe3G170100
AT4G05320,AT3G09790,1,0,1,4,0,Ppersica_Prupe.4G025900
AT4G05320,AT3G09790,1,0,1,4,0,Vvinifera_VIT_219s0177g00070
AT4G06583,AT3G32160,0,0,0,0,0,Unknown
AT4G06688,AT3G43148,9,0,0,0,0,Athaliana_AT5G33806
AT4G06744,AT3G19320,1,0,2,0,0,Crubella_Carub.0006s2643
AT4G06746,AT2G23340,2,0,0,0,0,Alyrata_AL6G41280
AT4G07400,AT5G67250,2,0,2,1,1,Alyrata_AL6G41300
AT4G07740,AT3G32160,3,0,0,0,0,Athaliana_AT5G35603
AT4G07932,AT3G43150,0,0,0,0,0,Unknown
AT4G07960,AT4G31590,2,2,2,3,3,Alyrata_AL6G41330
AT4G08040,AT4G37770,1,0,0,0,0,Alyrata_AL6G41770
AT4G08097,AT3G30230,4,0,0,0,0,Athaliana_AT3G33293
AT4G08140,AT2G20580,1,1,0,0,0,Boleracea_Bo3g066380
AT4G08160,AT1G58370,1,0,0,0,0,Alyrata_AL6G41800
AT4G08260,AT2G30020,3,0,0,0,0,Athaliana_AT2G05050
AT4G08263,AT2G01370,2,0,0,0,0,Athaliana_AT4G00610
AT4G08535,AT4G02733,0,0,0,0,0,Unknown
AT4G08580,AT5G17900,0,0,0,0,0,Unknown
AT4G08630,AT5G13260,1,1,1,1,0,Alyrata_AL3G15370
AT4G08800,AT2G19470,1,0,0,0,1,Esalsugineum_Thhalv10015880m.g
AT4G08895,AT5G43340,7,1,4,6,3,Ptrichocarpa_Potri.005G223700
AT4G09300,AT1G61150,1,0,0,0,1,Crubella_Carub.0001s1067
AT4G09430,AT5G41540,7,11,22,0,0,Brapa_Brara.G02343
AT4G09430,AT5G41540,7,11,22,0,0,Boleracea_Bo6g116270
AT4G09450,AT3G10580,1,0,0,0,0,Alyrata_AL6G43000
AT4G09500,AT4G27560,7,0,0,0,0,Alyrata_AL6G43040
AT4G09530,AT4G38825,1,0,1,2,0,Alyrata_AL6G43090
AT4G09590,AT2G35960,2,0,0,0,0,Athaliana_AT2G35970
AT4G09720,AT3G16100,4,1,1,1,1,Alyrata_AL6G43340
AT4G09775,AT1G04625,12,0,0,0,0,Esalsugineum_Thhalv10009492m.g
AT4G09870,AT3G17490,20,0,0,0,0,Alyrata_AL3G31590
AT4G09920,AT5G62970,8,0,0,0,0,Athaliana_AT4G10400
AT4G09960,AT2G42830,1,0,0,0,2,Alyrata_AL6G43650
AT4G10190,AT3G17490,5,0,0,0,0,Alyrata_AL6G44040
AT4G10260,AT2G31390,1,0,1,3,0,Alyrata_AL6G44092
AT4G10380,AT1G80760,1,1,1,1,0,Alyrata_AL6G44270
AT4G10640,AT4G00820,1,0,1,0,0,Alyrata_AL6G44720
AT4G10740,AT2G38590,9,0,0,0,0,Alyrata_AL6G44790
AT4G10770,AT4G27730,1,0,1,1,0,Alyrata_AL6G44820
AT4G10780,AT1G12210,1,0,0,0,0,Brapa_Brara.J01389
AT4G10780,AT1G12210,1,0,0,0,0,Boleracea_Bo9g142380
AT4G10840,AT3G27960,1,1,2,1,1,Alyrata_AL6G44890
AT4G10850,AT5G62850,2,1,2,1,4,Crubella_Carub.0006s2960
AT4G11170,AT5G41540,4,0,0,0,0,Boleracea_Bo9g043640
AT4G11170,AT5G41540,4,0,0,0,0,Brapa_Brara.I01539
AT4G11170,AT5G41540,4,0,0,0,0,Crubella_Carub.0006s3000
AT4G11280,AT3G61510,1,0,0,0,0,Alyrata_AL6G45660
AT4G11290,AT5G15180,3,1,2,4,1,Alyrata_AL6G45670
AT4G11390,AT4G02180,3,0,0,0,0,Boleracea_Bo9g006120
AT4G11630,AT5G47190,3,1,2,1,1,Athaliana_AT1G24240
AT4G11660,AT5G62020,1,0,0,0,0,Alyrata_AL6G46260
AT4G11730,AT5G57350,1,0,0,0,0,Crubella_Carub.0007s2979
AT4G11730,AT5G57350,1,0,0,0,0,Crubella_Carub.0006s3082
AT4G12010,AT5G45230,1,0,0,0,0,Brapa_Brara.I02283
AT4G12010,AT5G45230,1,0,0,0,0,Boleracea_Bo9g094020
AT4G12010,AT5G45230,1,0,0,0,0,Esalsugineum_Thhalv10028373m.g
AT4G12010,AT5G45230,1,0,0,0,0,Alyrata_AL6G46810
AT4G12250,AT4G30440,4,1,2,1,1,Alyrata_AL6G47110
AT4G12420,AT4G25240,1,0,0,0,0,Alyrata_AL6G47310
AT4G12680,AT5G40640,1,2,2,2,1,Alyrata_AL9U12170
AT4G12690,AT2G04220,1,0,0,0,0,Alyrata_AL9U12200
AT4G12700,AT2G04280,1,0,0,0,0,Alyrata_AL9U12210
AT4G12825,AT5G38160,8,0,0,0,0,Alyrata_AL2G23750
AT4G12825,AT5G38160,8,0,0,0,0,Alyrata_AL9U11690
AT4G12860,AT2G43290,1,0,0,0,0,Alyrata_AL9U11650
AT4G12880,AT5G15350,1,0,0,0,0,Alyrata_AL9U11630
AT4G13180,AT3G03980,1,0,0,1,2,Alyrata_AL9U10860
AT4G13395,AT2G36985,1,1,0,2,2,Alyrata_AL9U10260
AT4G13410,AT5G22740,6,1,1,1,9,Crubella_Carub.0007s2915
AT4G13420,AT1G60160,1,13,4,10,4,Alyrata_AL9U10190
AT4G13420,AT1G60160,1,13,4,10,4,Alyrata_AL9U10180
AT4G13490,AT2G47700,2,1,0,0,1,Alyrata_AL9U10040
AT4G13490,AT2G47700,2,1,0,0,1,Alyrata_AL9U10030
AT4G13580,AT1G07730,2,1,2,1,0,Alyrata_AL7G43010
AT4G13680,AT5G52940,1,0,0,0,0,Alyrata_AL7G42840
AT4G13710,AT3G07010,3,0,0,1,0,Alyrata_AL7G42790
AT4G13760,AT1G17150,9,0,0,0,0,Athaliana_AT2G40310
AT4G13770,AT1G13080,2,0,6,0,2,Alyrata_AL7G42750
AT4G13790,AT3G03820,2,0,0,0,0,Boleracea_Bo4g130720
AT4G13790,AT3G03820,2,0,0,0,0,Brapa_Brara.D00696
AT4G13790,AT3G03820,2,0,0,0,0,Crubella_Carub.0007s2867
AT4G13960,AT3G59200,19,0,0,0,0,Athaliana_AT1G52650
AT4G13965,AT4G26340,15,0,0,0,0,Crubella_Carub.0005s0503
AT4G13985,AT1G78750,7,0,0,0,0,Crubella_Carub.0007s2845
AT4G13990,AT2G20370,5,1,3,2,0,Alyrata_AL7G42470
AT4G13992,AT4G16015,1,0,0,0,0,Crubella_Carub.0007s2842
AT4G13992,AT4G16015,1,0,0,0,0,Alyrata_AL7G42430
AT4G14060,AT2G01520,1,0,0,0,0,Alyrata_AL7G42370
AT4G14220,AT5G22000,1,0,1,1,0,Crubella_Carub.0007s2817
AT4G14260,AT4G25930,4,0,0,0,0,Alyrata_AL7G42060
AT4G14260,AT4G25930,4,0,0,0,0,Alyrata_AL7G42050
AT4G14280,AT5G18980,1,0,0,0,0,Alyrata_AL7G42010
AT4G14280,AT5G18980,1,0,0,0,0,Alyrata_AL7G42020
AT4G14370,AT1G63860,2,0,0,0,0,Crubella_Carub.0007s2787
AT4G14465,AT4G12050,6,3,9,4,6,Alyrata_AL7G41670
AT4G14465,AT4G12050,6,3,9,4,6,Crubella_Carub.0007s2775
AT4G14540,AT5G47640,1,1,2,0,0,Alyrata_AL7G41600
AT4G14905,AT2G21950,5,0,0,0,0,Crubella_Carub.0007s2720
AT4G14960,AT5G19770,3,2,4,4,3,Boleracea_Bo6g019810
AT4G14980,AT4G02180,14,0,0,0,0,Crubella_Carub.0007s2711
AT4G15040,AT3G46840,1,0,0,0,0,Alyrata_AL7G40790
AT4G15100,AT1G11080,1,0,0,0,0,Crubella_Carub.0007s2689
AT4G15240,AT5G41460,2,1,3,3,1,Alyrata_AL7G40410
AT4G15540,AT3G28050,3,0,0,0,0,Alyrata_AL7G39980
AT4G15610,AT3G06390,1,0,0,0,0,Alyrata_AL7G39840
AT4G15750,AT3G12880,3,0,0,0,0,Alyrata_AL7G39610
AT4G15750,AT3G12880,3,0,0,0,0,Alyrata_AL7G39620
AT4G15780,AT1G04750,1,1,2,1,1,Ljaponicus_Lj6g3v1444530
AT4G15970,AT4G19975,1,0,0,0,0,Esalsugineum_Thhalv10026794m.g
AT4G15970,AT4G19975,1,0,0,0,0,Esalsugineum_Thhalv10027358m.g
AT4G16165,AT4G09090,6,0,0,0,0,Crubella_Carub.0002s1291
AT4G16165,AT4G09090,6,0,0,0,0,Crubella_Carub.0002s1307
AT4G16165,AT4G09090,6,0,0,0,0,Crubella_Carub.0002s1290
AT4G16190,AT2G21430,1,0,0,1,0,Alyrata_AL7G38900
AT4G16230,AT3G50400,3,3,2,2,0,Alyrata_AL7G38860
AT4G16230,AT3G50400,3,3,2,2,0,Alyrata_AL7G38840
AT4G16233,AT2G23540,3,3,2,2,0,Alyrata_AL507U10020
AT4G16270,AT5G58390,1,12,14,12,2,Alyrata_AL7G38760
AT4G16295,AT4G16195,2,0,0,5,0,Alyrata_AL7G36410
AT4G16350,AT5G55990,1,0,2,2,1,Alyrata_AL7G38690
AT4G16390,AT5G46580,1,1,1,1,1,Alyrata_AL7G38630
AT4G16430,AT1G01260,1,0,1,2,0,Alyrata_AL7G38580
AT4G16520,AT2G45170,1,0,0,0,0,Esalsugineum_Thhalv10027158m.g
AT4G16520,AT2G45170,1,0,0,0,0,Mguttatus_Migut.M01760
AT4G16520,AT2G45170,1,0,0,0,0,Fxananassa_maker-Fvb7-2-snap-gene-82.56
AT4G16520,AT2G45170,1,0,0,0,0,Smelongena_SMEL_000g006410.1
AT4G16520,AT2G45170,1,0,0,0,0,Cpapaya_evm.TU.supercontig_152.20
AT4G16520,AT2G45170,1,0,0,0,0,Egrandis_Eucgr.E01502
AT4G16563,AT5G45120,1,1,2,1,1,Alyrata_AL7G38270
AT4G16670,AT5G47440,1,0,0,0,0,Alyrata_AL7G38080
AT4G16680,AT1G32490,1,0,0,1,0,Esalsugineum_Thhalv10024349m.g
AT4G16680,AT1G32490,1,0,0,1,0,Brapa_Brara.A01870
AT4G16680,AT1G32490,1,0,0,1,0,Boleracea_Bo1g053450
AT4G16690,AT5G58310,1,0,0,0,0,Alyrata_AL7G52620
AT4G16690,AT5G58310,1,0,0,0,0,Alyrata_AL7G38050
AT4G16930,AT5G41540,14,4,4,0,0,Esalsugineum_Thhalv10026484m.g
AT4G17220,AT1G24764,1,3,3,2,1,Alyrata_AL7G37490
AT4G17440,AT1G25370,2,0,1,1,4,Alyrata_AL7G37220
AT4G17695,AT1G32240,3,3,4,2,3,Alyrata_AL7G36890
AT4G17750,AT1G32330,8,5,5,4,4,Alyrata_AL7G36820
AT4G17770,AT1G23870,2,2,4,3,2,Alyrata_AL7G36790
AT4G17785,AT3G02940,7,3,10,3,4,Boleracea_Bo8g049720
AT4G17785,AT3G02940,7,3,10,3,4,Brapa_Brara.H00912
AT4G17785,AT3G02940,7,3,10,3,4,Boleracea_Bo7g105430
AT4G17785,AT3G02940,7,3,10,3,4,Brapa_Brara.K00487
AT4G17785,AT3G02940,7,3,10,3,4,Boleracea_Bo1g017860
AT4G17785,AT3G02940,7,3,10,3,4,Brapa_Brara.A00903
AT4G17785,AT3G02940,7,3,10,3,4,Alyrata_AL7G36760
AT4G17800,AT2G35270,1,0,0,0,0,Alyrata_AL7G36720
AT4G17810,AT3G23130,2,2,4,2,1,Alyrata_AL7G36710
AT4G17905,AT5G17600,1,1,2,1,0,Alyrata_AL7G36610
AT4G17940,AT5G20190,2,1,3,1,2,Alyrata_AL7G36570
AT4G18060,AT1G31440,1,1,1,1,1,Alyrata_AL7G36370
AT4G18070,AT1G29530,1,0,0,0,0,Alyrata_AL7G36360
AT4G18180,AT3G07820,1,3,3,4,1,Alyrata_AL7G36252
AT4G18250,AT1G66910,3,0,0,0,0,Alyrata_AL7G36160
AT4G18430,AT3G15060,1,0,0,0,0,Alyrata_AL7G35860
AT4G18450,AT4G17490,5,4,9,4,2,Alyrata_AL7G35840
AT4G18550,AT2G31100,1,0,0,0,0,Alyrata_AL7G35730
AT4G18610,AT1G07090,4,0,2,2,1,Alyrata_AL7G35650
AT4G18670,AT3G24480,1,0,0,0,0,Alyrata_AL7G35590
AT4G18710,AT2G30980,1,1,0,0,0,Alyrata_AL7G35540
AT4G18750,AT3G63370,19,14,31,30,26,Alyrata_AL7G35500
AT4G18770,AT5G11050,4,1,3,4,1,Alyrata_AL7G35480
AT4G18770,AT5G11050,4,1,3,4,1,Crubella_Carub.0007s2247
AT4G18780,AT5G44030,1,1,1,1,1,Alyrata_AL7G35470
AT4G18960,AT3G58780,1,0,0,0,0,Crubella_Carub.0007s2222
AT4G18960,AT3G58780,1,0,0,0,0,Alyrata_AL7G35210
AT4G19990,AT4G15090,1,0,0,0,0,Alyrata_AL7G33910
AT4G19990,AT4G15090,1,0,0,0,0,Alyrata_AL7G33880
AT4G20080,AT3G57880,1,0,0,0,0,Alyrata_AL7G33770
AT4G20100,AT4G36850,2,2,1,1,1,Alyrata_AL7G33720
AT4G20450,AT3G21340,19,0,0,0,0,Esalsugineum_Thhalv10024362m.g
AT4G21065,AT5G40405,15,0,40,38,33,Alyrata_AL7G33070
AT4G21065,AT5G40405,15,0,40,38,33,Crubella_Carub.0007s2037
AT4G21460,AT3G18240,0,0,0,0,0,Unknown
AT4G21680,AT1G32450,1,0,0,0,0,Alyrata_AL7G32290
AT4G21690,AT1G15550,1,0,2,1,0,Alyrata_AL7G32270
AT4G21705,AT2G20710,1,0,1,2,1,Alyrata_AL7G32250
AT4G21790,AT2G02180,1,2,4,2,0,Alyrata_AL7G32140
AT4G22010,AT1G76160,1,0,2,2,1,Alyrata_AL7G31690
AT4G22100,AT3G62740,6,0,0,0,0,Alyrata_AL7G31604
AT4G22280,AT3G59200,8,0,1,20,0,Crubella_Carub.0007s1903
AT4G22290,AT1G16860,1,2,1,1,2,Alyrata_AL7G31330
AT4G23496,AT1G69230,1,1,1,1,0,Alyrata_AL7G29960
AT4G23496,AT1G69230,1,1,1,1,0,Crubella_Carub.0007s1769
AT4G23640,AT1G70300,11,24,13,18,11,Alyrata_AL7G29720
AT4G23640,AT1G70300,11,24,13,18,11,Crubella_Carub.0007s1750
AT4G23650,AT5G12180,1,1,2,1,1,Alyrata_AL7G29710
AT4G24120,AT3G27020,7,10,5,9,3,Alyrata_AL7G29170
AT4G24180,AT4G38660,1,0,0,0,0,Crubella_Carub.0007s1691
AT4G24180,AT4G38660,1,0,0,0,0,Alyrata_AL7G29100
AT4G24230,AT4G27780,1,1,2,2,1,Alyrata_AL7G29040
AT4G24250,AT2G44110,1,1,1,1,1,Alyrata_AL7G29020
AT4G24310,AT5G46090,2,1,2,0,1,Alyrata_AL7G28910
AT4G24380,AT5G65400,1,0,0,1,0,Alyrata_AL7G28840
AT4G24430,AT2G22620,4,0,2,3,0,Alyrata_AL7G28790
AT4G24520,AT4G30210,1,0,2,1,1,Alyrata_AL7G28700
AT4G24650,AT1G68460,1,0,0,0,0,Alyrata_AL7G28550
AT4G24670,AT1G23320,1,0,5,1,0,Alyrata_AL7G28530
AT4G24760,AT5G14390,1,0,0,0,0,Alyrata_AL7G28430
AT4G24780,AT5G48900,4,2,2,2,1,Alyrata_AL7G28410
AT4G24800,AT5G63190,1,0,0,0,0,Alyrata_AL7G28390
AT4G24860,AT1G02890,2,0,1,0,0,Alyrata_AL7G28330
AT4G24990,AT3G26980,1,0,0,0,0,Brapa_Brara.A01497
AT4G24990,AT3G26980,1,0,0,0,0,Boleracea_Bo1g039510
AT4G24990,AT3G26980,1,0,0,0,0,Boleracea_Bo8g050510
AT4G24990,AT3G26980,1,0,0,0,0,Brapa_Brara.H01593
AT4G24990,AT3G26980,1,0,0,0,0,Boleracea_Bo7g109880
AT4G24990,AT3G26980,1,0,0,0,0,Brapa_Brara.K01560
AT4G24990,AT3G26980,1,0,0,0,0,Crubella_Carub.0007s1604
AT4G24990,AT3G26980,1,0,0,0,0,Alyrata_AL7G28180
AT4G25030,AT5G45410,1,0,0,0,0,Alyrata_AL7G28120
AT4G25070,AT3G48860,1,0,0,0,0,Alyrata_AL7G28080
AT4G25130,AT5G61640,1,0,0,0,1,Alyrata_AL7G28020
AT4G25170,AT5G61490,1,0,0,0,0,Alyrata_AL7G27980
AT4G25210,AT1G61730,3,0,0,0,0,Alyrata_AL7G27940
AT4G25220,AT4G17550,2,0,0,0,0,Alyrata_AL7G27930
AT4G25350,AT1G26730,1,0,0,0,0,Alyrata_AL7G27780
AT4G25640,AT3G26590,3,10,4,6,2,Alyrata_AL7G27450
AT4G26010,AT5G17820,2,3,1,1,1,Boleracea_Bo1g041830
AT4G26090,AT1G12210,3,30,4,0,27,Alyrata_AL7G26890
AT4G26190,AT3G29760,3,1,1,0,1,Alyrata_AL7G26780
AT4G26250,AT1G56600,3,0,0,0,0,Athaliana_AT5G23790
AT4G26280,AT1G18590,14,0,2,9,0,Alyrata_AL7G26670
AT4G26510,AT3G27190,3,2,2,2,2,Alyrata_AL7G26410
AT4G26770,AT1G62430,1,0,0,0,0,Alyrata_AL7G26060
AT4G26800,AT5G41170,1,0,0,0,0,Crubella_Carub.0007s1404
AT4G26870,AT4G31180,1,0,0,0,0,Alyrata_AL7G11530
AT4G26930,AT3G01140,5,1,2,1,1,Alyrata_AL7G25910
AT4G26940,AT1G05170,1,0,2,1,0,Alyrata_AL7G25900
AT4G26950,AT4G21970,1,0,0,0,0,Boleracea_Bo7g111200
AT4G26950,AT4G21970,1,0,0,0,0,Brapa_Brara.K00117
AT4G26950,AT4G21970,1,0,0,0,0,Esalsugineum_Thhalv10027587m.g
AT4G26970,AT4G35830,2,1,2,1,1,Alyrata_AL7G25860
AT4G26970,AT4G35830,2,1,2,1,1,Crubella_Carub.0007s1387
AT4G27050,AT2G42730,17,0,0,0,0,Alyrata_AL7G25770
AT4G27080,AT3G20560,1,0,0,0,0,Crubella_Carub.0007s1376
AT4G27090,AT2G20450,1,0,0,0,0,Alyrata_AL7G25710
AT4G27090,AT2G20450,1,0,0,0,0,Crubella_Carub.0007s1375
AT4G27090,AT2G20450,1,0,0,0,0,Crubella_Carub.0008s0573
AT4G27110,AT4G16120,2,1,2,1,1,Alyrata_AL7G25690
AT4G27400,AT5G60520,3,2,1,4,2,Boleracea_Bo7g111380
AT4G27400,AT5G60520,3,2,1,4,2,Brapa_Brara.K00091
AT4G27410,AT3G15500,1,0,2,1,0,Alyrata_AL7G25380
AT4G27420,AT1G31770,2,2,2,3,2,Alyrata_AL7G25370
