Duplicate.1,Duplicate.1_Methylation,Duplicate.2,Duplicate.2_Methylation,Duplication,Similarity,Classification,Duplicate.1_tau,Duplicate.2_tau,absdiff,Correlation
AT3G28980,unM,AT3G28810,Unclassified,transposed,Undetermined,unM-Unclassified,0.810749260099178,0.735968919534979,0.0747803405641987,0.911208605065492
AT3G29030,unM,AT1G69530,unM,wgd,Same,unM-unM,0.311236613009118,0.359024732694722,0.047788119685604,0.359815139254974
AT3G29033,teM,AT1G44085,teM,dispersed,Same,teM-teM,0.966501563191778,0.950962684481717,0.0155388787100613,0.310514513317206
AT3G29050,unM,AT3G29040,unM,tandem,Same,unM-unM,0.92276083867738,0.929058103420031,0.00629726474265091,0.982698572623204
AT3G29070,unM,AT1G69460,Unclassified,wgd,Undetermined,unM-Unclassified,0.0968829644612833,0.908377809830509,0.811494845369226,-0.0834183052144302
AT3G29140,unM,AT4G33310,unM,dispersed,Same,unM-unM,0.320945887245354,0.260710990472173,0.0602348967731819,-0.164812324110393
AT3G29160,gbM,AT3G01090,gbM,transposed,Same,gbM-gbM,0.172061678054517,0.1189933379936,0.0530683400609168,0.52334633947906
AT3G29190,unM,AT3G29110,unM,proximal,Same,unM-unM,0.841872555483478,0.85000051089371,0.00812795541023237,-0.0601054620640902
AT3G29200,Unclassified,AT1G69370,Unclassified,wgd,Undetermined,Unclassified-Unclassified,0.278838895879651,0.141622112354567,0.137216783525085,-0.0572060913017699
AT3G29255,gbM,AT2G07050,unM,transposed,Different,gbM-unM,0.14429876280539,0.908174787691905,0.763876024886514,-0.225237769324526
AT3G29260,unM,AT3G29250,unM,proximal,Same,unM-unM,0.81988739054777,0.931290529917752,0.111403139369982,-0.0425719530386983
AT3G29340,unM,AT4G04404,Unclassified,dispersed,Undetermined,unM-Unclassified,0.939439202309711,0.769589870511136,0.169849331798574,-0.00975799218105026
AT3G29350,unM,AT1G03430,unM,transposed,Same,unM-unM,0.128079845982724,0.110975729157895,0.0171041168248281,0.421476213872635
AT3G29360,gbM,AT5G15490,gbM,transposed,Same,gbM-gbM,0.267453874509364,0.152078894419275,0.115374980090089,0.670622162824327
AT3G29375,gbM,AT1G80790,Unclassified,dispersed,Undetermined,gbM-Unclassified,0.0752022358075059,0.131754203877087,0.0565519680695809,0.077238900118038
AT3G29450,teM,AT1G41920,teM,dispersed,Same,teM-teM,0.974494095343061,0.962744685527923,0.0117494098151373,-0.00563957791576434
AT3G29575,unM,AT1G69260,unM,wgd,Same,unM-unM,0.410101307965274,0.342066807821721,0.0680345001435528,0.112461616465127
AT3G29630,unM,AT4G27560,Unclassified,transposed,Undetermined,unM-Unclassified,0.320697302699736,0.814491323541846,0.493794020842111,-0.181482564417564
AT3G29635,unM,AT3G29590,unM,proximal,Same,unM-unM,0.666763645898021,0.91920781754848,0.25244417165046,-0.0580383766028931
AT3G29636,unM,AT3G29635,Unclassified,tandem,Undetermined,unM-Unclassified,0.91920781754848,0.870466175565941,0.0487416419825392,0.518137870518841
AT3G29638,unM,AT4G10200,teM,dispersed,Different,unM-teM,0.618151688616157,0.828577436009089,0.210425747392932,0.510665725533186
AT3G29645,teM,AT3G29637,teM,proximal,Same,teM-teM,0.901082219527274,0.944592534537346,0.0435103150100726,0.743097113256346
AT3G29670,unM,AT5G61160,unM,transposed,Same,unM-unM,0.83538694012617,0.507167100172405,0.328219839953765,0.163184740172953
AT3G29690,unM,AT3G29680,Unclassified,tandem,Undetermined,unM-Unclassified,0.434809974091625,0.814660130449993,0.379850156358368,0.0978642674094075
AT3G29720,unM,AT3G29680,teM,proximal,Different,unM-teM,0.434809974091625,0.882003248975904,0.44719327488428,-0.203587824651551
AT3G29740,unM,AT2G40440,teM,transposed,Different,unM-teM,0.668505380079279,0.985909253187482,0.317403873108203,0.260938450306388
AT3G29765,teM,AT3G29763,teM,tandem,Same,teM-teM,1,1,0,-0.0117647058823529
AT3G29770,unM,AT1G69240,Unclassified,wgd,Undetermined,unM-Unclassified,0.894055575725908,0.404580048030222,0.489475527695686,-0.0479679369724713
AT3G29794,unM,AT4G10200,teM,dispersed,Different,unM-teM,0.618151688616157,0.957039596090124,0.338887907473967,0.000343298773135711
AT3G29830,unM,AT1G56400,unM,dispersed,Same,unM-unM,0.829729334179585,0.871014531478263,0.0412851972986783,0.845831177671509
AT3G30165,teM,AT2G06265,teM,dispersed,Same,teM-teM,0.978818958428856,0.969685584255598,0.0091333741732571,-0.0498432565465175
AT3G30200,teM,AT1G40087,teM,dispersed,Same,teM-teM,0.93165950290158,0.83618617737542,0.0954733255261599,0.491784817632136
AT3G30210,unM,AT3G24310,teM,transposed,Different,unM-teM,0.746917921385433,0.834439097272616,0.0875211758871836,0.614140714068232
AT3G30230,teM,AT4G08097,teM,transposed,Same,teM-teM,0.946956148826701,0.890352627675828,0.0566035211508732,0.132802110906889
AT3G30230,teM,AT2G11010,teM,transposed,Same,teM-teM,0.886165308001177,0.890352627675828,0.00418731967465047,0.645092593588104
AT3G30230,teM,AT1G36100,teM,transposed,Same,teM-teM,0.990934636172959,0.890352627675828,0.100582008497132,0.0401729988394346
AT3G30230,teM,AT3G33393,teM,transposed,Same,teM-teM,0.952826146913739,0.890352627675828,0.062473519237911,0.75786061212809
AT3G30260,unM,AT1G69120,Unclassified,wgd,Undetermined,unM-Unclassified,0.741991583060834,0.946452549128645,0.20446096606781,-0.046398951293399
AT3G30280,unM,AT1G24420,unM,dispersed,Same,unM-unM,0.70195130141311,0.902120488845213,0.200169187432103,-0.0961876712963315
AT3G30290,gbM,AT1G65670,unM,dispersed,Different,gbM-unM,0.873111507278493,0.949679507810078,0.0765680005315853,-0.0225506040675044
AT3G30320,teM,AT2G10615,teM,dispersed,Same,teM-teM,0.955450820146963,0.833309079076456,0.122141741070507,0.475051535982012
AT3G30370,teM,AT1G18050,teM,dispersed,Same,teM-teM,0.834234649960447,0.949339571075932,0.115104921115485,-0.0259375438948337
AT3G30430,teM,AT2G35280,teM,dispersed,Same,teM-teM,0.953219927764875,0.982744818780535,0.0295248910156601,-0.0582019070120669
AT3G30430,teM,AT1G36030,teM,dispersed,Same,teM-teM,0.996647689571021,0.982744818780535,0.0139028707904857,-0.0240249000081425
AT3G30520,teM,AT5G36080,teM,transposed,Same,teM-teM,0.97598367882873,0.978033258843119,0.00204958001438915,-0.00753325996761192
AT3G30520,teM,AT3G32904,teM,transposed,Same,teM-teM,0.979003740780554,0.978033258843119,0.000970481937434875,0.010674783465474
AT3G30520,teM,AT1G35820,teM,transposed,Same,teM-teM,0.978727338329613,0.978033258843119,0.000694079486493915,-0.0234821136915059
AT3G30520,teM,AT1G43720,teM,transposed,Same,teM-teM,0.967604813933349,0.978033258843119,0.0104284449097705,-0.000555102641496943
AT3G30525,teM,AT1G43722,teM,dispersed,Same,teM-teM,0.985969952257045,NA,NA,NA
AT3G30540,unM,AT5G66460,teM,transposed,Different,unM-teM,0.299806650544711,0.953190264882015,0.653383614337305,-0.102970294017301
AT3G30770,teM,AT3G29750,teM,transposed,Same,teM-teM,0.96926877384227,0.618138761586899,0.351130012255371,0.250600073374051
AT3G30770,teM,AT5G27800,teM,transposed,Same,teM-teM,0.957228375567517,0.618138761586899,0.339089613980618,0.134432577666626
AT3G30820,teM,AT2G14000,teM,dispersed,Same,teM-teM,0.937942707719776,0.880604109817493,0.0573385979022837,0.277604171146782
AT3G31430,teM,AT2G02103,teM,transposed,Same,teM-teM,0.958448091950241,0.922151532229849,0.0362965597203923,-0.067613810727321
AT3G31430,teM,AT3G57587,teM,transposed,Same,teM-teM,0.751322660807268,0.922151532229849,0.170828871422581,0.427735016397992
AT3G31430,teM,AT3G47920,teM,transposed,Same,teM-teM,0.971356894538609,0.922151532229849,0.0492053623087605,-0.0645781259408438
AT3G31430,teM,AT2G41590,teM,transposed,Same,teM-teM,0.880006263317122,0.922151532229849,0.042145268912727,0.0203164699738334
AT3G31430,teM,AT4G02000,teM,transposed,Same,teM-teM,0.347033499382028,0.922151532229849,0.57511803284782,-0.0436599797764297
AT3G31430,teM,AT5G18636,teM,transposed,Same,teM-teM,0.820989057065302,0.922151532229849,0.101162475164547,0.367131018510301
AT3G31430,teM,AT5G35737,teM,transposed,Same,teM-teM,0.989561084072681,0.922151532229849,0.0674095518428325,0.0333587841371119
AT3G31430,teM,AT2G17920,teM,transposed,Same,teM-teM,0.901632231082255,0.922151532229849,0.020519301147594,0.23739945668857
AT3G31560,teM,AT1G36970,teM,dispersed,Same,teM-teM,0.948776999999235,0.991666003747332,0.0428890037480972,0.185758997807917
AT3G31925,teM,AT1G52950,teM,dispersed,Same,teM-teM,0.701733106043382,0.982981300514018,0.281248194470636,-0.0412623280842449
AT3G32030,unM,AT5G44630,Unclassified,transposed,Undetermined,unM-Unclassified,0.662035152826262,0.934739000262638,0.272703847436375,-0.0784915341091394
AT3G32160,teM,AT5G35603,teM,transposed,Same,teM-teM,0.951990019395701,0.943436205216744,0.00855381417895684,0.749879381551833
AT3G32160,teM,AT4G06583,teM,transposed,Same,teM-teM,0.961145865785501,0.943436205216744,0.017709660568757,0.295959178083715
AT3G32180,teM,AT3G32160,teM,wgd,Same,teM-teM,0.943436205216744,0.95876254569545,0.0153263404787054,-0.057132485707422
AT3G32190,teM,AT3G32150,teM,wgd,Same,teM-teM,0.964138448294535,0.94449152259298,0.0196469257015547,0.351975852139561
AT3G32190,teM,AT3G33293,teM,transposed,Same,teM-teM,0.975252258640064,0.94449152259298,0.0307607360470841,0.5272534871733
AT3G32260,teM,AT1G36510,teM,dispersed,Same,teM-teM,0.943427099248045,0.948651092746607,0.00522399349856228,0.3016106133856
AT3G32280,teM,AT3G31900,teM,wgd,Same,teM-teM,0.930188630468745,0.923245023806693,0.0069436066620524,0.867347634703213
AT3G32330,teM,AT3G32280,teM,tandem,Same,teM-teM,0.923245023806693,0.973555434906699,0.0503104111000067,-0.0498372999627532
AT3G32420,unM,AT5G58160,teM,dispersed,Different,unM-teM,0.366181215396792,0.918602519732504,0.552421304335712,0.0760381139830255
AT3G33528,teM,AT3G29790,teM,dispersed,Same,teM-teM,0.964614882017014,0.462577093169174,0.502037788847839,-0.00326547969867255
AT3G42060,teM,AT2G15420,teM,dispersed,Same,teM-teM,0.858320391512202,0.890094118538897,0.0317737270266948,0.813935172237142
AT3G42140,teM,AT3G31430,teM,wgd,Same,teM-teM,0.922151532229849,0.963161007448451,0.0410094752186018,-0.0378231122776087
AT3G42150,gbM,AT1G21930,gbM,dispersed,Same,gbM-gbM,0.200722166407464,0.260547564648434,0.0598253982409701,-0.254387446839833
AT3G42180,gbM,AT5G33290,unM,transposed,Different,gbM-unM,0.375265030964899,0.773121832966356,0.397856802001457,0.0706953720668967
AT3G42473,teM,AT1G54445,Unclassified,dispersed,Undetermined,teM-Unclassified,0.862068906209269,0.754663091421066,0.107405814788203,0.514028938178759
AT3G42570,unM,AT3G17070,unM,dispersed,Same,unM-unM,0.419986700490359,0.858037829599861,0.438051129109502,-0.0358454993854251
AT3G42723,unM,AT2G35080,teM,transposed,Different,unM-teM,0.921110727121259,0.916018367273089,0.00509235984817047,0.0751802770984418
AT3G42723,unM,AT1G53705,teM,transposed,Different,unM-teM,0.965475318038924,0.916018367273089,0.0494569507658346,0.804485151026537
AT3G42723,teM,AT3G30770,teM,wgd,Same,teM-teM,0.618138761586899,0.916018367273089,0.29787960568619,0.324768015431963
AT3G42770,unM,AT5G40050,teM,transposed,Different,unM-teM,0.955430811447177,0.922949487437773,0.0324813240094042,0.104653298806349
AT3G42780,unM,AT3G09130,teM,dispersed,Different,unM-teM,0.850523666237301,0.970857346735659,0.120333680498358,-0.0220890608792435
AT3G42786,unM,AT3G09130,teM,dispersed,Different,unM-teM,0.850523666237301,0.941216970103827,0.090693303866526,-0.0119157858262435
AT3G42860,unM,AT5G13920,Unclassified,dispersed,Undetermined,unM-Unclassified,0.197223198464493,0.425678060470529,0.228454862006035,-0.275997459422936
AT3G42870,teM,AT3G30520,teM,wgd,Same,teM-teM,0.978033258843119,0.974180538778217,0.00385272006490212,-0.023207376318175
AT3G42940,unM,AT3G28620,teM,dispersed,Different,unM-teM,0.434679824295655,0.961079742035232,0.526399917739577,0.00486472227102907
AT3G43083,unM,AT2G27145,unM,dispersed,Same,unM-unM,0.938845010198185,0.942054802342248,0.00320979214406336,0.979357135300712
AT3G43120,unM,AT5G20810,Unclassified,wgd,Undetermined,unM-Unclassified,0.630223288325489,0.807003164906956,0.176779876581468,0.933511479447384
AT3G43148,teM,AT5G32590,teM,transposed,Same,teM-teM,0.876700817692665,0.931042054101407,0.0543412364087419,0.0405711414843557
AT3G43148,teM,AT4G06688,teM,transposed,Same,teM-teM,0.837517373138176,0.931042054101407,0.0935246809632311,0.218692523085478
AT3G43148,teM,AT5G33806,teM,transposed,Same,teM-teM,0.938348153246982,0.931042054101407,0.00730609914557523,0.890952997022682
AT3G43148,teM,AT3G32200,teM,transposed,Same,teM-teM,0.978624037766085,0.931042054101407,0.0475819836646779,0.753759864045903
AT3G43148,teM,AT5G35604,teM,transposed,Same,teM-teM,0.953856927994789,0.931042054101407,0.0228148738933819,0.751279953336691
AT3G43148,teM,AT3G30230,teM,wgd,Same,teM-teM,0.890352627675828,0.931042054101407,0.0406894264255792,0.62547990032809
AT3G43150,teM,AT3G30220,teM,wgd,Same,teM-teM,0.974602718660335,0.951058020463754,0.0235446981965804,0.0717717736524669
AT3G43160,teM,AT2G01008,teM,dispersed,Same,teM-teM,0.508913902264665,0.883464631382792,0.374550729118127,0.822757739215832
AT3G43190,unM,AT5G20830,Unclassified,wgd,Undetermined,unM-Unclassified,0.317019801653567,0.541892643914227,0.224872842260659,-0.11181470353953
AT3G43190,Unclassified,AT4G02280,Unclassified,transposed,Undetermined,Unclassified-Unclassified,0.531302072596965,0.541892643914227,0.0105905713172615,-0.056159517908235
AT3G43190,Unclassified,AT5G49190,Unclassified,transposed,Undetermined,Unclassified-Unclassified,0.370433826612255,0.541892643914227,0.171458817301971,0.164290422250669
AT3G43250,unM,AT2G29430,unM,dispersed,Same,unM-unM,0.978292250128164,0.747543896800522,0.230748353327643,0.431075353681707
AT3G43250,unM,AT2G32050,unM,dispersed,Same,unM-unM,0.76906370203174,0.747543896800522,0.021519805231218,0.0831386021096484
AT3G43415,gbM,AT1G67390,unM,dispersed,Different,gbM-unM,0.822235598342399,0.972029231137909,0.14979363279551,-0.0496028993119728
AT3G43430,unM,AT5G20885,Unclassified,wgd,Undetermined,unM-Unclassified,0.151180869297104,0.479781847588076,0.328600978290971,0.265701399230416
AT3G43480,teM,AT3G43470,teM,tandem,Same,teM-teM,0.87109437246538,0.978391823625683,0.107297451160303,0.00107830570805004
AT3G43490,gbM,AT3G43590,teM,dispersed,Different,gbM-teM,0.147910717467876,0.92708561727329,0.779174899805413,0.124400548719341
AT3G43500,teM,AT1G42080,teM,dispersed,Same,teM-teM,0.979994906489993,0.958146035675767,0.0218488708142266,0.65210315682194
AT3G43505,unM,AT1G49435,unM,dispersed,Same,unM-unM,0.926093276091732,0.769473276609048,0.156619999482683,0.711250668803868
AT3G43570,teM,AT3G43550,teM,tandem,Same,teM-teM,0.944727148843781,0.954966586619239,0.010239437775458,0.977194185994354
AT3G43574,teM,AT3G24542,teM,dispersed,Same,teM-teM,0.933165600204296,1,0.0668343997957038,-0.0110325056065716
AT3G43660,unM,AT3G43630,unM,proximal,Same,unM-unM,0.942302835323372,0.906282426730156,0.0360204085932158,0.01029677505669
AT3G43670,unM,AT1G62810,unM,dispersed,Same,unM-unM,0.320569686092446,0.257765301942415,0.0628043841500318,0.622166145789556
AT3G43720,unM,AT2G27130,unM,dispersed,Same,unM-unM,0.326716908716754,0.292181125326893,0.0345357833898607,0.319215795582017
AT3G43740,unM,AT5G21090,Unclassified,wgd,Undetermined,unM-Unclassified,0.119910151682361,0.114136210152891,0.00577394152947013,0.0375012207467385
AT3G43750,unM,AT3G45460,Unclassified,transposed,Undetermined,unM-Unclassified,0.942231473282842,0.95591122487183,0.013679751588988,0.977395917680749
AT3G43837,teM,AT1G35617,teM,dispersed,Same,teM-teM,0.971384232658724,0.929995259398612,0.0413889732601119,0.182664973438512
AT3G43930,gbM,AT2G26270,gbM,dispersed,Same,gbM-gbM,0.210192696359947,0.672736364118916,0.462543667758969,-0.178772236198375
AT3G43980,gbM,AT3G44010,unM,proximal,Different,gbM-unM,0.228065788923367,0.248383965232871,0.0203181763095044,0.964258856170527
AT3G44060,gbM,AT3G44080,unM,proximal,Different,gbM-unM,0.893270436137891,0.751613588516014,0.141656847621877,0.713305614770036
AT3G44090,gbM,AT3G44080,unM,tandem,Different,gbM-unM,0.893270436137891,0.900738451046966,0.00746801490907478,0.961329035697457
AT3G44120,unM,AT2G07140,Unclassified,dispersed,Undetermined,unM-Unclassified,0.783061000785616,0.576480212856121,0.206580787929496,0.641236157691882
AT3G44130,teM,AT3G18340,teM,dispersed,Same,teM-teM,0.915069515339,0.901835616675421,0.0132338986635788,0.288242861397457
AT3G44150,unM,AT3G11800,unM,dispersed,Same,unM-unM,0.193369874206876,0.240084684678202,0.0467148104713261,-0.175581077160187
AT3G44150,gbM,AT2G15910,unM,dispersed,Different,gbM-unM,0.344548426301916,0.240084684678202,0.104463741623714,-0.130970655234294
AT3G44210,teM,AT3G43870,teM,dispersed,Same,teM-teM,0.953644656533307,0.987888021490323,0.0342433649570163,0.065655040456455
AT3G44230,unM,AT5G22160,teM,wgd,Different,unM-teM,0.941931230804739,0.943484759993489,0.00155352918875018,0.001761124548797
AT3G44240,unM,AT1G61470,unM,dispersed,Same,unM-unM,0.336467975942729,0.89486353493775,0.558395558995021,-0.16081305562286
AT3G44240,unM,AT1G06450,unM,dispersed,Same,unM-unM,0.302815608377765,0.89486353493775,0.592047926559985,0.385575852301919
AT3G44265,gbM,AT2G04378,teM,dispersed,Different,gbM-teM,0.240821986358698,0.827011165206503,0.586189178847805,0.0025066796017241
AT3G44280,unM,AT5G22280,Unclassified,wgd,Undetermined,unM-Unclassified,0.100460644480099,0.149183234824064,0.0487225903439653,0.040978035283233
AT3G44290,unM,AT2G27300,Unclassified,transposed,Undetermined,unM-Unclassified,0.592443966557274,0.82699714607151,0.234553179514236,0.0663758139434746
AT3G44320,unM,AT3G44310,unM,tandem,Same,unM-unM,0.236270210461066,0.376724788285834,0.140454577824768,0.319657600688474
AT3G44326,unM,AT2G27310,unM,dispersed,Same,unM-unM,0.399920880614588,0.711435856951188,0.3115149763366,0.0530832451969494
AT3G44370,unM,AT1G65080,Unclassified,dispersed,Undetermined,unM-Unclassified,0.278225015332217,0.0929067351803292,0.185318280151888,0.337652990376636
AT3G44428,unM,AT2G25312,unM,dispersed,Same,unM-unM,0.907984646277963,0.92872952851986,0.0207448822418966,0.865333303514164
AT3G44480,unM,AT3G44400,unM,proximal,Same,unM-unM,0.3955796136214,0.164931293018005,0.230648320603395,-0.0391159788060751
AT3G44510,gbM,AT1G08310,Unclassified,transposed,Undetermined,gbM-Unclassified,0.713822252732281,0.746870745825103,0.0330484930928222,0.734696229000136
AT3G44510,unM,AT5G22460,Unclassified,wgd,Undetermined,unM-Unclassified,0.419878705943226,0.746870745825103,0.326992039881877,-0.172500761624691
AT3G44540,unM,AT3G44550,Unclassified,tandem,Undetermined,unM-Unclassified,0.667092865583316,0.789811398590935,0.122718533007619,0.902561636064627
AT3G44540,unM,AT5G22500,Unclassified,wgd,Undetermined,unM-Unclassified,0.42917221001514,0.789811398590935,0.360639188575795,-0.0454639006813522
AT3G44560,unM,AT3G44550,Unclassified,proximal,Undetermined,unM-Unclassified,0.667092865583316,0.774106865331743,0.107013999748427,0.0525434645148728
AT3G44580,teM,AT3G44570,teM,tandem,Same,teM-teM,0.732288907826971,0.641571526016875,0.0907173818100955,0.141081438573309
AT3G44670,unM,AT3G44630,unM,proximal,Same,unM-unM,0.247699360819612,0.168632524638458,0.0790668361811544,0.752311125984796
AT3G44710,unM,AT3G44700,unM,proximal,Same,unM-unM,0.858449528826262,0.922803072835783,0.0643535440095213,0.506601519223573
AT3G44713,unM,AT2G14800,unM,dispersed,Same,unM-unM,0.524438365788818,0.525551495661625,0.00111312987280665,0.889362656331376
AT3G44713,unM,AT2G14775,unM,dispersed,Same,unM-unM,0.474132628381466,0.525551495661625,0.0514188672801594,0.988570602879025
