Feature,Methylation,Duplication,tau
AT2G47690,Unmethylated,wgd,0.185486555271879
AT2G47700,Unclassified,transposed,0.255119588202438
AT2G47710,Unmethylated,dispersed,0.2091002638526
AT2G47720,Unmethylated,unclassified,0.356049272786309
AT2G47730,Unmethylated,wgd,0.23568426815421
AT2G47750,Unmethylated,unclassified,0.354865510506885
AT2G47760,Unclassified,unclassified,0.129254711874684
AT2G47770,Unmethylated,unclassified,0.724200325143733
AT2G47780,Unmethylated,dispersed,0.575798552093372
AT2G47790,Unmethylated,unclassified,0.206211718373049
AT2G47800,Unclassified,wgd,0.283060822677357
AT2G47810,Unmethylated,dispersed,0.733601035280788
AT2G47820,Unclassified,transposed,0.314827782085075
AT2G47830,Unclassified,unclassified,0.0691252137257861
AT2G47840,Unmethylated,unclassified,0.14792500575823
AT2G47844,Unmethylated,unclassified,0.483613782242696
AT2G47850,gbM,transposed,0.0668273412257629
AT2G47860,Unmethylated,wgd,0.306864242805245
AT2G47870,Unmethylated,wgd,0.654749319723243
AT2G47880,Unmethylated,tandem,0.625041393090106
AT2G47885,Unmethylated,unclassified,NA
AT2G47890,Unmethylated,unclassified,0.335687038734685
AT2G47900,Unclassified,unclassified,0.0817831647439572
AT2G47910,Unmethylated,unclassified,0.245272075740764
AT2G47920,Unmethylated,transposed,0.357416797033469
AT2G47930,Unmethylated,unclassified,0.443042382456822
AT2G47935,Unmethylated,unclassified,0.759814931001836
AT2G47940,Unclassified,unclassified,0.172895082334292
AT2G47950,Unmethylated,wgd,0.763556713764047
AT2G47960,Unclassified,unclassified,0.187574086472794
AT2G47970,Unmethylated,wgd,0.172937619278118
AT2G47980,gbM,unclassified,0.0699373472066429
AT2G47990,Unmethylated,unclassified,0.20858957956335
AT2G48000,Unmethylated,dispersed,0.111299577774792
AT2G48010,Unmethylated,unclassified,0.252588157411046
AT2G48020,Unmethylated,dispersed,0.24652535650966
AT2G48030,Unmethylated,dispersed,0.316613279947628
AT2G48060,gbM,unclassified,0.22442790402184
AT2G48070,Unmethylated,unclassified,0.188675720431354
AT2G48075,gbM,wgd,0.217606602923835
AT2G48080,Unmethylated,dispersed,0.654213794317299
AT2G48090,Unmethylated,unclassified,0.520914969989589
AT2G48100,gbM,unclassified,0.187135415968463
AT2G48110,gbM,dispersed,0.0633816428836886
AT2G48120,Unmethylated,unclassified,0.175695232669949
AT2G48121,Unmethylated,dispersed,0.68994504448475
AT2G48130,Unmethylated,transposed,0.747103756489671
AT2G48140,Unmethylated,transposed,0.811916334870157
AT2G48150,Unmethylated,wgd,0.766887372886458
AT2G48160,gbM,dispersed,0.0639396659662423
AT3G01010,Unmethylated,unclassified,0.97365248483399
AT3G01015,Unmethylated,wgd,0.658931455082844
AT3G01020,Unclassified,transposed,0.851445372108971
AT3G01030,Unmethylated,unclassified,0.881515716828545
AT3G01040,gbM,wgd,0.365711716091808
AT3G01050,Unclassified,wgd,0.225239217835247
AT3G01060,Unclassified,unclassified,0.343301710077602
AT3G01070,Unmethylated,wgd,0.449228905608599
AT3G01080,Unmethylated,unclassified,0.584808515456893
AT3G01085,teM,transposed,0.789251411123327
AT3G01090,gbM,transposed,0.172061678054517
AT3G01100,Unmethylated,transposed,0.27107513612407
AT3G01120,Unmethylated,dispersed,0.140299273135996
AT3G01130,Unmethylated,wgd,0.161320331381925
AT3G01140,Unmethylated,wgd,0.262260536927123
AT3G01150,Unclassified,unclassified,0.110058949429899
AT3G01160,Unclassified,unclassified,0.167430179041764
AT3G01170,Unmethylated,wgd,0.246139052903738
AT3G01175,Unmethylated,unclassified,0.721452478563754
AT3G01180,Unclassified,unclassified,0.235497610353781
AT3G01185,Unmethylated,dispersed,0.834585025586892
AT3G01190,Unmethylated,wgd,0.878720517275506
AT3G01200,Unclassified,dispersed,0.252462270072293
AT3G01210,Unmethylated,transposed,0.28948128223578
AT3G01220,Unmethylated,wgd,0.698511068522752
AT3G01230,Unmethylated,tandem,0.780198923357729
AT3G01240,Unmethylated,tandem,0.738100906446985
AT3G01250,Unmethylated,unclassified,0.83863970888966
AT3G01260,Unmethylated,unclassified,0.882221551803067
AT3G01270,Unclassified,wgd,0.691571048923567
AT3G01280,gbM,wgd,0.143906174744271
AT3G01290,Unmethylated,dispersed,0.571513205443788
AT3G01300,gbM,wgd,0.120404256288109
AT3G01310,gbM,wgd,0.117464701113721
AT3G01311,Unmethylated,transposed,0.802241707011189
AT3G01319,Unmethylated,unclassified,NA
AT3G01320,gbM,wgd,0.158928015658545
AT3G01322,Unmethylated,wgd,0.862328983379909
AT3G01323,Unmethylated,tandem,0.821720729131438
AT3G01324,Unmethylated,tandem,0.864257939576295
AT3G01325,Unmethylated,tandem,0.896343464460659
AT3G01326,Unmethylated,tandem,0.812311877454238
AT3G01327,Unmethylated,tandem,0.843304666347986
AT3G01328,Unmethylated,tandem,0.834440307795195
AT3G01329,Unmethylated,tandem,0.859871131603189
AT3G01330,Unmethylated,wgd,0.42519931719862
AT3G01331,Unmethylated,tandem,0.842484917669412
AT3G01340,gbM,dispersed,0.0768759241233808
AT3G01345,teM,dispersed,0.688144045214913
AT3G01350,gbM,wgd,0.503249471415623
AT3G01360,Unmethylated,unclassified,0.168031826639267
AT3G01370,Unclassified,unclassified,0.156175784164654
AT3G01380,Unclassified,unclassified,0.118631432326706
AT3G01390,Unmethylated,dispersed,0.101579122806205
AT3G01400,Unmethylated,dispersed,0.248986501726074
AT3G01410,Unclassified,dispersed,0.254268575468977
AT3G01415,teM,unclassified,0.84836821013182
AT3G01420,Unmethylated,unclassified,0.785752220358917
AT3G01430,Unmethylated,wgd,0.199053774819338
AT3G01435,Unclassified,unclassified,0.204349169430031
AT3G01440,Unmethylated,unclassified,0.367692871306742
AT3G01450,Unclassified,wgd,0.171472405800106
AT3G01460,gbM,unclassified,0.0998251914317264
AT3G01470,Unmethylated,unclassified,0.28616426333812
AT3G01475,Unmethylated,unclassified,0.717881004178857
AT3G01480,Unclassified,unclassified,0.210159727915948
AT3G01490,Unmethylated,dispersed,0.30555431789685
AT3G01500,Unmethylated,wgd,0.31706094208661
AT3G01510,Unmethylated,unclassified,0.236330297703879
AT3G01513,Unmethylated,wgd,0.840319611590051
AT3G01516,Unmethylated,wgd,0.748894448200607
AT3G01520,Unmethylated,wgd,0.236260432829666
AT3G01530,Unmethylated,unclassified,0.799013502213765
AT3G01540,gbM,wgd,0.211780893949577
AT3G01550,Unmethylated,dispersed,0.507040317151051
AT3G01560,Unmethylated,wgd,0.170214817415779
AT3G01570,Unmethylated,wgd,0.707314431239891
AT3G01572,Unmethylated,unclassified,0.577023855856725
AT3G01580,Unmethylated,unclassified,0.239583507359043
AT3G01590,Unclassified,wgd,0.120854425369438
AT3G01600,Unclassified,wgd,0.589529176792285
AT3G01610,Unclassified,dispersed,0.115062805744823
AT3G01620,gbM,wgd,0.725107383559694
AT3G01630,Unmethylated,transposed,0.748666043213513
AT3G01640,Unmethylated,wgd,0.295708248829157
AT3G01650,gbM,wgd,0.338074159306202
AT3G01660,Unmethylated,unclassified,0.258676671993519
AT3G01670,Unmethylated,tandem,0.288428583137765
AT3G01680,Unmethylated,tandem,0.298197336784199
AT3G01690,Unmethylated,wgd,0.168050155230843
AT3G01700,Unmethylated,wgd,0.729179972158169
AT3G01710,Unmethylated,wgd,0.381079640666785
AT3G01720,gbM,unclassified,0.238916487433715
AT3G01730,Unmethylated,unclassified,0.895643566901981
AT3G01740,Unmethylated,wgd,0.162428878689372
AT3G01750,Unmethylated,dispersed,0.312873736052081
AT3G01760,Unmethylated,transposed,0.871909022067218
AT3G01770,Unclassified,wgd,0.190317674845916
AT3G01780,Unclassified,unclassified,0.145223958819802
AT3G01790,gbM,unclassified,0.178023173989326
AT3G01800,Unmethylated,unclassified,0.210244991085306
AT3G01810,gbM,dispersed,0.1962794729335
AT3G01820,Unmethylated,unclassified,0.244816929004336
AT3G01830,Unmethylated,transposed,0.623024788943007
AT3G01840,Unmethylated,unclassified,0.623687411184159
AT3G01850,Unmethylated,dispersed,0.226243422655725
AT3G01860,Unmethylated,wgd,0.304582896958854
AT3G01870,Unmethylated,tandem,0.79388895461997
AT3G01880,Unmethylated,tandem,0.799765258945413
AT3G01890,Unmethylated,wgd,0.176786537413052
AT3G01900,Unmethylated,transposed,0.853340636329076
AT3G01910,Unmethylated,unclassified,0.125430626442245
AT3G01920,Unmethylated,unclassified,0.19055036460891
AT3G01930,gbM,wgd,0.208320840628792
AT3G01940,Unmethylated,wgd,0.376691486435665
AT3G01950,Unmethylated,proximal,NA
AT3G01960,Unmethylated,unclassified,0.643068319252813
AT3G01961,Unmethylated,unclassified,NA
AT3G01970,Unmethylated,transposed,0.488279839249535
AT3G01980,Unmethylated,unclassified,0.364144630104942
AT3G01990,Unmethylated,unclassified,0.584552674808895
AT3G02000,Unmethylated,wgd,1
AT3G02010,Unclassified,unclassified,NA
AT3G02020,Unclassified,wgd,0.469201194220236
AT3G02030,Unmethylated,wgd,0.498922344666736
AT3G02040,Unmethylated,transposed,0.376109651745495
AT3G02050,Unclassified,dispersed,0.129459426108499
AT3G02060,Unclassified,unclassified,0.14084449981962
AT3G02065,Unmethylated,unclassified,0.221829669221458
AT3G02070,Unmethylated,unclassified,0.271069613621979
AT3G02080,Unmethylated,wgd,0.21903757916782
AT3G02090,Unmethylated,unclassified,0.107002579808084
AT3G02100,Unmethylated,unclassified,0.841199110079153
AT3G02110,Unmethylated,unclassified,0.255286774981817
AT3G02120,Unmethylated,unclassified,0.367955438229884
AT3G02125,Unmethylated,unclassified,0.710339822122559
AT3G02130,gbM,unclassified,0.083112860048096
AT3G02140,Unmethylated,unclassified,0.36545983885024
AT3G02150,Unmethylated,unclassified,0.492723266301781
AT3G02160,Unclassified,wgd,0.342224900774653
AT3G02170,gbM,wgd,0.25186091756261
AT3G02180,Unmethylated,wgd,0.154847080664048
AT3G02190,Unmethylated,dispersed,0.228257826588527
AT3G02200,gbM,wgd,0.119956461588641
AT3G02210,Unclassified,dispersed,0.32000886571058
AT3G02220,Unmethylated,unclassified,0.163817754828247
AT3G02230,Unmethylated,wgd,0.346736165973892
AT3G02240,Unmethylated,tandem,0.902572515215377
AT3G02242,Unmethylated,tandem,0.922284477381451
AT3G02245,Unmethylated,unclassified,0.884256394386824
AT3G02250,Unclassified,wgd,0.266135420866856
AT3G02255,Unmethylated,unclassified,NA
AT3G02260,gbM,unclassified,0.134845971381221
AT3G02270,Unmethylated,dispersed,0.779773066561235
AT3G02280,gbM,unclassified,0.155421811867543
AT3G02290,gbM,wgd,0.271272857212218
AT3G02300,gbM,unclassified,0.281251934799239
AT3G02310,Unmethylated,wgd,0.455937889509398
AT3G02320,gbM,wgd,0.0994014885952691
AT3G02330,gbM,unclassified,0.242269332244174
AT3G02340,Unmethylated,wgd,0.309589935350448
AT3G02350,Unclassified,dispersed,0.111300244421099
AT3G02360,gbM,unclassified,0.174413855972531
AT3G02370,Unclassified,dispersed,0.259369137506722
AT3G02380,Unmethylated,wgd,0.436927884659563
AT3G02390,Unmethylated,unclassified,NA
AT3G02400,Unmethylated,dispersed,NA
AT3G02410,Unmethylated,wgd,0.618712126884671
AT3G02420,Unclassified,unclassified,0.104437684534801
AT3G02430,Unmethylated,dispersed,0.932393637404846
AT3G02440,Unmethylated,wgd,0.899464596162298
AT3G02450,gbM,unclassified,0.149954477187216
AT3G02460,Unclassified,wgd,0.192321137255667
AT3G02470,Unclassified,wgd,0.185299984129623
AT3G02480,Unmethylated,wgd,0.637097633610646
AT3G02490,Unclassified,wgd,0.151110417145509
AT3G02493,Unmethylated,wgd,0.85940239694389
AT3G02500,Unmethylated,wgd,0.582963128438506
AT3G02510,gbM,wgd,0.200403412438944
AT3G02520,Unmethylated,wgd,0.116884931726387
AT3G02530,gbM,wgd,0.123750571357836
AT3G02540,Unclassified,dispersed,0.173304067032615
AT3G02550,Unmethylated,transposed,0.388871454999611
AT3G02555,Unmethylated,wgd,0.452598889185222
AT3G02560,Unmethylated,wgd,0.21342890971895
AT3G02570,Unmethylated,transposed,0.217955677538103
AT3G02580,Unclassified,tandem,0.145414115917184
AT3G02590,Unclassified,tandem,0.793467645856982
AT3G02600,Unclassified,transposed,0.241733895783104
AT3G02610,Unmethylated,wgd,0.410847167630419
AT3G02620,Unmethylated,tandem,0.569968032864663
AT3G02630,Unclassified,wgd,0.145673607049205
AT3G02640,Unmethylated,wgd,0.352077550732763
AT3G02645,Unmethylated,unclassified,0.707018149867036
AT3G02650,Unclassified,unclassified,0.18275469787073
AT3G02660,gbM,unclassified,0.160849593774207
AT3G02670,Unmethylated,transposed,0.755361276368639
AT3G02673,Unmethylated,unclassified,NA
AT3G02677,Unmethylated,unclassified,0.645797667502966
AT3G02680,gbM,unclassified,0.217708229887479
AT3G02690,Unmethylated,unclassified,0.198136943012943
AT3G02700,Unclassified,wgd,0.263889570355681
AT3G02710,Unmethylated,unclassified,0.0920185078820155
AT3G02720,Unclassified,unclassified,0.136880402482022
AT3G02730,Unclassified,wgd,0.232177843976659
AT3G02740,Unclassified,dispersed,0.239514678974122
AT3G02750,gbM,dispersed,0.183616866259676
AT3G02760,Unclassified,unclassified,0.0998397333039688
AT3G02770,Unmethylated,wgd,0.227371532008687
AT3G02780,Unclassified,dispersed,0.164776545677413
AT3G02790,Unmethylated,wgd,NA
AT3G02800,Unclassified,wgd,0.325600452068213
AT3G02810,Unclassified,wgd,0.772031370510149
AT3G02820,Unmethylated,unclassified,0.247509538253586
AT3G02830,Unmethylated,wgd,0.256892917606836
AT3G02840,Unmethylated,unclassified,0.532324886279179
AT3G02850,Unclassified,dispersed,0.611720194704946
AT3G02860,Unclassified,unclassified,0.194131538998268
AT3G02870,Unmethylated,unclassified,0.13713443565174
AT3G02875,Unmethylated,unclassified,0.396704649041921
AT3G02880,Unmethylated,wgd,0.180277632870937
AT3G02885,Unmethylated,dispersed,0.766781867314733
AT3G02890,gbM,dispersed,0.174954542739856
AT3G02900,Unmethylated,wgd,0.162928414295235
AT3G02910,Unmethylated,transposed,0.322438759826319
AT3G02920,Unmethylated,dispersed,0.159597657543129
AT3G02930,Unclassified,wgd,0.298300489970302
AT3G02940,Unclassified,wgd,0.814234382791978
AT3G02950,Unclassified,wgd,0.119216556480023
AT3G02960,Unmethylated,dispersed,0.859591235060343
AT3G02970,Unmethylated,unclassified,0.81200677397773
AT3G02975,Unmethylated,unclassified,NA
AT3G02980,Unmethylated,wgd,0.244306622607182
AT3G02990,Unclassified,wgd,0.37931595577346
AT3G03000,Unmethylated,dispersed,0.443729446326862
AT3G03010,Unmethylated,wgd,0.183607544297119
AT3G03020,Unmethylated,unclassified,0.223606244190336
AT3G03030,Unclassified,tandem,0.22450184985786
AT3G03040,Unmethylated,tandem,0.173860271942761
AT3G03050,gbM,wgd,0.209396475064387
AT3G03060,gbM,wgd,0.211824393493656
AT3G03070,Unmethylated,unclassified,0.13074217190285
AT3G03080,Unmethylated,wgd,0.873102192950005
AT3G03090,gbM,wgd,0.387919619375962
AT3G03100,Unclassified,unclassified,0.127047582828765
AT3G03110,gbM,wgd,0.164048144947002
AT3G03120,Unclassified,wgd,0.180660065357719
AT3G03130,Unmethylated,wgd,0.358969200070434
AT3G03140,gbM,unclassified,0.131029367819409
AT3G03150,Unmethylated,wgd,0.196182204181826
AT3G03160,Unmethylated,wgd,0.196346959244597
AT3G03170,Unmethylated,unclassified,0.498377773342157
AT3G03180,Unmethylated,dispersed,0.142715208557045
AT3G03190,Unmethylated,wgd,NA
AT3G03200,Unmethylated,wgd,0.405846501383597
AT3G03210,Unmethylated,unclassified,0.320770730316459
AT3G03220,Unmethylated,unclassified,0.131272367887775
AT3G03230,Unmethylated,tandem,0.799590127767288
AT3G03240,Unmethylated,tandem,0.680778637481487
AT3G03250,Unclassified,wgd,0.258321564872882
AT3G03260,Unmethylated,wgd,0.694375668477874
AT3G03270,Unmethylated,unclassified,0.256699768718082
AT3G03272,Unmethylated,wgd,0.772714183018602
AT3G03280,Unmethylated,wgd,0.737981709690105
AT3G03290,Unmethylated,wgd,0.805536296817158
AT3G03300,gbM,unclassified,0.119893828355755
AT3G03305,gbM,unclassified,0.169880950207128
AT3G03310,Unclassified,unclassified,0.358396883813723
AT3G03320,Unmethylated,transposed,0.306592045594435
AT3G03330,Unmethylated,unclassified,0.25455410581963
AT3G03340,Unclassified,wgd,0.148101814460641
AT3G03341,Unmethylated,unclassified,0.722737001200714
AT3G03350,Unmethylated,unclassified,0.212908594241375
AT3G03360,gbM,transposed,0.120678903176554
AT3G03370,gbM,unclassified,0.253790396109377
AT3G03380,gbM,unclassified,0.0768076282147931
AT3G03400,Unmethylated,wgd,0.786416813683702
AT3G03405,teM,unclassified,0.965952013241096
AT3G03410,Unmethylated,unclassified,0.87794197077198
AT3G03420,gbM,unclassified,0.215559826596336
AT3G03430,Unmethylated,wgd,0.80320067471073
AT3G03440,Unclassified,unclassified,0.349375714940247
AT3G03450,Unmethylated,wgd,0.3076319802884
AT3G03460,Unmethylated,wgd,0.302422421896999
AT3G03470,Unclassified,dispersed,0.36273529811086
AT3G03480,Unmethylated,wgd,0.66703588535749
AT3G03490,Unclassified,wgd,0.30918552800219
AT3G03500,Unmethylated,wgd,0.86466039278064
AT3G03510,Unclassified,wgd,0.918370640028962
AT3G03520,Unmethylated,tandem,0.41332752699006
AT3G03530,Unmethylated,tandem,0.671860182943756
AT3G03540,Unmethylated,tandem,0.847340403003764
AT3G03550,Unmethylated,wgd,0.15371367615366
AT3G03560,Unclassified,dispersed,0.121931519582086
AT3G03570,gbM,unclassified,0.116284981255134
AT3G03580,gbM,transposed,0.188001970495072
AT3G03590,Unmethylated,transposed,0.22154913232749
AT3G03600,Unmethylated,unclassified,0.192430217672145
AT3G03610,Unclassified,unclassified,0.195933285011611
AT3G03620,teM,wgd,0.874337031869097
AT3G03630,Unclassified,unclassified,0.23999849896286
AT3G03640,Unclassified,unclassified,0.171677365186271
AT3G03650,Unmethylated,dispersed,0.675013587526867
AT3G03660,Unmethylated,wgd,0.803104546591472
AT3G03670,Unmethylated,wgd,0.835646707793863
AT3G03680,Unmethylated,unclassified,0.240969642265652
AT3G03690,Unclassified,unclassified,0.23226059421036
AT3G03700,Unmethylated,wgd,0.65460234627487
AT3G03710,gbM,unclassified,0.186158030882952
AT3G03720,Unmethylated,unclassified,0.302526424334978
AT3G03726,Unmethylated,tandem,0.774660897703588
AT3G03730,Unmethylated,tandem,0.893417131097979
AT3G03740,gbM,unclassified,0.132548332767905
AT3G03750,Unmethylated,unclassified,0.897170412224879
AT3G03760,Unmethylated,transposed,0.837330174358187
AT3G03770,Unclassified,unclassified,0.239025380622169
AT3G03773,Unmethylated,unclassified,0.170315619217747
AT3G03776,Unmethylated,transposed,0.704515903598566
AT3G03780,Unmethylated,wgd,0.318966948232093
AT3G03790,gbM,unclassified,0.216415422867336
AT3G03800,Unmethylated,dispersed,0.785775817714306
AT3G03810,gbM,unclassified,0.197529783358521
AT3G03820,Unmethylated,wgd,0.501961186849419
AT3G03826,Unmethylated,unclassified,0.925301172121487
AT3G03828,Unmethylated,dispersed,0.786767399846452
AT3G03830,Unmethylated,unclassified,0.656915454782477
AT3G03840,Unmethylated,tandem,0.55892390851539
AT3G03847,Unmethylated,unclassified,0.845550967790407
AT3G03850,Unmethylated,proximal,0.498865392071314
AT3G03860,Unclassified,wgd,0.195562558363432
AT3G03870,Unmethylated,wgd,0.323801806139647
AT3G03880,Unmethylated,dispersed,0.18211311177064
AT3G03890,Unclassified,unclassified,0.194294974163113
AT3G03900,Unclassified,transposed,0.395456610820538
AT3G03910,Unmethylated,wgd,0.560509080817815
AT3G03920,Unmethylated,wgd,0.196490980573692
AT3G03930,Unmethylated,unclassified,0.744972563512113
AT3G03940,gbM,wgd,0.157488112277699
AT3G03950,gbM,transposed,0.242176657802486
AT3G03960,Unclassified,unclassified,0.135774024192559
AT3G03970,gbM,dispersed,0.341776634151237
